range_pct,range_width,rebalance_count,total_transaction_count,rebalances_per_month,avg_period_days,total_rebalance_cost_usd,initial_swap_fee_usd,total_swap_fees_usd,rebalance_only_swap_fees,total_gas_costs_usd,swap_fees_percentage,gas_costs_percentage,cost_percentage_of_deposit,cost_per_day,cost_per_month,cost_per_year,net_deposit_after_costs,avg_cost_per_transaction,cost_efficiency_score
19.0,±9.5%,111,112,9.122246318913366,3.2593005952380953,121.31680948324576,5.0,118.52128948324588,113.52128948324588,2.795520000000006,97.69568618569222,2.304313814307881,1.2131680948324575,0.3323368825017576,9.970106475052727,121.30296211314152,9878.683190516755,1.0831857989575515,6.3850952359603035
20.0,±10.0%,86,87,7.067686337176121,4.19588122605364,95.60976399958446,5.000000000000001,93.43824399958454,88.43824399958454,2.1715200000000037,97.7287675346533,2.2712324653467832,0.9560976399958445,0.26191465996918467,7.85743979907554,95.59885088875241,9904.390236000416,1.0989628045929247,4.780488199979223
21.0,±10.5%,88,89,7.232051135715101,4.101591760299626,96.24006307462916,5.000000000000001,94.01862307462926,89.01862307462926,2.221440000000004,97.69177208635318,2.3082279136469315,0.9624006307462916,0.2636413096440018,7.909239289320054,96.22907802006065,9903.759936925371,1.0813490233104401,4.582860146410913
22.0,±11.0%,68,69,5.588403150325305,5.290458937198068,73.72739760360665,5.0,72.00515760360668,67.00515760360668,1.7222400000000022,97.66404341401069,2.335956585989348,0.7372739760360665,0.20196981423200086,6.0590944269600255,73.71898219468031,9926.272602396393,1.0685130087479224,3.351245345618484
23.0,±11.5%,76,77,6.245862344481223,4.740800865800866,83.0786403998126,5.000000000000001,81.15672039981266,76.15672039981266,1.921920000000003,97.68662559864872,2.313374401351347,0.830786403998126,0.22758673320345876,6.827601996103763,83.06915761926246,9916.921359600188,1.0789433818157481,3.612114799991852
24.0,±12.0%,69,70,5.6705855495947945,5.214880952380953,77.797187689128,5.000000000000001,76.04998768912805,71.04998768912805,1.7472000000000023,97.75416046273853,2.245839537261538,0.77797187689128,0.21311865135704505,6.393559540711352,77.78830774532145,9922.202812310872,1.1113883955589714,3.2415494870469996
25.0,±12.5%,58,59,4.7665791576304075,6.187146892655367,62.72522594695037,5.0,61.25258594695036,56.25258594695036,1.4726400000000013,97.65223643634941,2.347763563650582,0.6272522594695037,0.17183031876804117,5.154909563041235,62.71806635033503,9937.27477405305,1.0631394228296673,2.5090090378780148
26.0,±13.0%,59,60,4.848761556899897,6.084027777777778,63.62214700765182,5.0,62.12454700765181,57.12454700765181,1.4976000000000014,97.64610270096686,2.3538972990331266,0.6362214700765182,0.17428735625883388,5.228620687765016,63.61488503447436,9936.377852992347,1.0603691167941969,2.4470056541404546
27.0,±13.5%,49,50,4.026937564204999,7.300833333333333,54.584074003323806,5.0,53.3360740033238,48.3360740033238,1.2480000000000004,97.71361881136976,2.286381188630232,0.545840740033238,0.1495283387832178,4.485850163496535,54.5778436558745,9945.415925996676,1.091681480066476,2.0216323704934744
28.000000000000004,±14.0%,50,51,4.109119963474489,7.157679738562091,54.61783074017949,5.0,53.34487074017949,48.34487074017949,1.2729600000000005,97.66933255541481,2.3306674445851807,0.546178307401795,0.1496208124374281,4.4886243731228435,54.611596539661264,9945.382169259821,1.0709378576505784,1.9506368121492674
28.999999999999996,±14.5%,48,49,3.9447551649355095,7.449829931972789,55.24694129284471,5.0,54.023901292844705,49.023901292844705,1.2230400000000003,97.78623038419974,2.2137696158002544,0.5524694129284471,0.15134420625822087,4.540326187746626,55.240635284250615,9944.753058707156,1.1274885978131572,1.9050669411325765
30.0,±15.0%,45,46,3.6982079671270403,7.9356884057971016,50.29806479298161,5.0,49.1499047929816,44.1499047929816,1.14816,97.71728792205894,2.2827120779410377,0.5029806479298161,0.13778718810998272,4.133615643299482,50.292323660143694,9949.701935207018,1.0934361911517743,1.6766021597660539
31.0,±15.5%,44,45,3.6160255678575504,8.112037037037037,48.91653734646316,5.0,47.793337346463154,42.793337346463154,1.1232,97.7038440148683,2.2961559851317057,0.4891653734646316,0.13400261343626477,4.020078403087943,48.91095390423664,9951.083462653536,1.087034163254737,1.577952817627844
32.0,±16.0%,41,42,3.369478370049081,8.691468253968255,46.35072635350565,5.0,45.302406353505646,40.302406353505646,1.0483199999999997,97.73828787060482,2.2617121293951676,0.4635072635350565,0.1269737966538221,3.8092138996146634,46.34543577864507,9953.649273646495,1.1035887227025154,1.4484601985470515
33.0,±16.5%,39,40,3.2051135715101013,9.126041666666667,44.3247556988707,5.0,43.32635569887069,38.32635569887069,0.9983999999999995,97.74753411663937,2.252465883360608,0.44324755698870705,0.12142382567890615,3.6427147703671845,44.31969637280075,9955.67524430113,1.1081188924717675,1.343174415117294
34.0,±17.0%,39,40,3.2051135715101013,9.126041666666667,44.168268113938964,5.0,43.16986811393896,38.16986811393896,0.9983999999999995,97.73955366005188,2.2604463399481056,0.44168268113938963,0.12099514150605355,3.6298542451816065,44.16322664970954,9955.83173188606,1.104206702848474,1.2990667092334989
35.0,±17.5%,39,40,3.2051135715101013,9.126041666666667,42.91626500272322,5.000000000000001,41.91786500272322,36.91786500272322,0.9983999999999995,97.67360929489868,2.32639070510131,0.42916265002723225,0.11756538752030102,3.5269616256090304,42.91136644490987,9957.083734997277,1.0729066250680805,1.2261790000778063
36.0,±18.0%,32,33,2.629836776623673,11.061868686868687,33.84085295353827,5.0,33.017172953538264,28.017172953538264,0.8236799999999996,97.56601879647988,2.433981203520105,0.3384085295353827,0.09270408296825915,2.7811224890477746,33.836990283414586,9966.159147046461,1.0254803925314626,0.9400236931538407
37.0,±18.5%,35,36,2.876383974432142,10.140046296296296,37.40965209083092,5.0,36.511092090830914,31.511092090830914,0.8985599999999996,97.59805304305345,2.4019469569465364,0.3740965209083092,0.10248049882204566,3.07441496466137,37.40538207004666,9962.590347909168,1.039157002523081,1.0110716781305653
38.0,±19.0%,33,34,2.712019175893163,10.736519607843137,37.6411694553756,5.0,36.7925294553756,31.7925294553756,0.8486399999999996,97.74544730602463,2.254552693975356,0.376411694553756,0.10311472057174004,3.0934416171522012,37.636873008685114,9962.358830544625,1.107093219275753,0.9905570909309369
39.0,±19.5%,29,30,2.3832895788152038,12.168055555555556,32.60924389670719,5.0,31.860443896707192,26.860443896707192,0.7487999999999997,97.7037186069941,2.296281393005901,0.3260924389670719,0.0893301967265121,2.679905901795363,32.60552180517692,9967.390756103292,1.0869747965569063,0.836134458889928
40.0,±20.0%,25,26,2.0545599817372446,14.040064102564102,28.490288530480044,5.000000000000001,27.84132853048004,22.84132853048004,0.6489599999999998,97.72217119069988,2.2778288093001113,0.2849028853048004,0.07804667557716254,2.341400267314876,28.487036585664324,9971.50971146952,1.0957803280953864,0.7122572132620011
41.0,±20.5%,25,26,2.0545599817372446,14.040064102564102,28.649904785959148,5.0,28.000944785959145,23.000944785959145,0.6489599999999998,97.73486158209487,2.265138417905125,0.28649904785959146,0.07848393047175203,2.354517914152561,28.64663462218949,9971.35009521404,1.1019194148445826,0.6987781655111988
42.0,±21.0%,23,24,1.8901951831982648,15.210069444444445,25.654103325103332,5.000000000000001,25.05506332510333,20.05506332510333,0.5990399999999998,97.66493495247668,2.335065047523297,0.25654103325103333,0.07027719207881292,2.1083157623643873,25.651175108766715,9974.345896674897,1.0689209718793056,0.6108119839310318
43.0,±21.5%,25,26,2.0545599817372446,14.040064102564102,27.00069869396628,5.0,26.35173869396628,21.35173869396628,0.6489599999999998,97.59650664097435,2.4034933590256307,0.27000698693966285,0.07396607335409094,2.218982200622728,26.997616774243195,9972.999301306034,1.0384884113063955,0.6279232254410764
44.0,±22.0%,23,24,1.8901951831982648,15.210069444444445,25.45713560908353,5.0,24.858095609083527,19.858095609083527,0.5990399999999998,97.64686801689405,2.3531319831059565,0.2545713560908353,0.06973761609610829,2.0921284828832487,25.454229875079527,9974.542864390916,1.0607139837118138,0.5785712638428074
45.0,±22.5%,23,24,1.8901951831982648,15.210069444444445,24.64987027164742,5.000000000000001,24.050830271647417,19.050830271647417,0.5990399999999998,97.5698046545542,2.4301953454457847,0.2464987027164742,0.06752618268685516,2.0257854806056548,24.647056680702132,9975.350129728353,1.027077927985309,0.5477748949254982
46.0,±23.0%,23,24,1.8901951831982648,15.210069444444445,24.76164611409299,5.0,24.162606114092988,19.162606114092988,0.5990399999999998,97.58077473024275,2.4192252697572423,0.2476164611409299,0.06783238291727334,2.0349714875182,24.75881976480477,9975.238353885907,1.0317352547538745,0.5382966546541954
47.0,±23.5%,23,24,1.8901951831982648,15.210069444444445,25.301924129743348,5.0,24.702884129743346,19.702884129743346,0.5990399999999998,97.63243302395406,2.367566976045929,0.2530192412974335,0.06931242770389685,2.0793728311169057,25.29903611192235,9974.698075870258,1.0542468387393062,0.538338811271135
48.0,±24.0%,21,22,1.7258303846592853,16.59280303030303,23.872860943287687,5.0,23.323740943287685,18.323740943287685,0.5491199999999998,97.69981485962454,2.3001851403754583,0.23872860943287688,0.06539763299154257,1.961928989746277,23.87013604191304,9976.127139056713,1.085130042876713,0.4973512696518268
49.0,±24.5%,19,20,1.5614655861203057,18.252083333333335,21.703935759133334,5.0,21.20473575913333,16.20473575913333,0.49919999999999987,97.69995633262077,2.300043667379218,0.2170393575913333,0.05945605047588175,1.7836815142764524,21.701458423696838,9978.296064240867,1.0851967879566666,0.44293746447210885
50.0,±25.0%,19,20,1.5614655861203057,18.252083333333335,21.62785411198967,5.0,21.12865411198967,16.12865411198967,0.49919999999999987,97.69186532600446,2.308134673995522,0.21627854111989672,0.059247631399127046,1.7774289419738114,21.625385460681372,9978.37214588801,1.0813927055994834,0.4325570822397934
