open_time_ms,iso_utc,open,close
1780570800000,2026-06-04T11:00:00+00:00,62420.01000000,62545.99000000
1780574400000,2026-06-04T12:00:00+00:00,62546.00000000,63766.82000000
1780578000000,2026-06-04T13:00:00+00:00,63766.82000000,64230.00000000
1780581600000,2026-06-04T14:00:00+00:00,64230.00000000,63958.97000000
1780585200000,2026-06-04T15:00:00+00:00,63958.97000000,63896.17000000
1780588800000,2026-06-04T16:00:00+00:00,63896.16000000,63563.51000000
1780592400000,2026-06-04T17:00:00+00:00,63563.51000000,63540.97000000
1780596000000,2026-06-04T18:00:00+00:00,63540.96000000,63819.62000000
1780599600000,2026-06-04T19:00:00+00:00,63819.62000000,63629.38000000
1780603200000,2026-06-04T20:00:00+00:00,63629.38000000,63638.40000000
1780606800000,2026-06-04T21:00:00+00:00,63638.40000000,63286.21000000
1780610400000,2026-06-04T22:00:00+00:00,63286.21000000,63735.43000000
1780614000000,2026-06-04T23:00:00+00:00,63735.42000000,63885.99000000
1780617600000,2026-06-05T00:00:00+00:00,63885.99000000,63426.72000000
1780621200000,2026-06-05T01:00:00+00:00,63426.73000000,63374.67000000
1780624800000,2026-06-05T02:00:00+00:00,63374.67000000,62617.72000000
1780628400000,2026-06-05T03:00:00+00:00,62617.72000000,62730.00000000
1780632000000,2026-06-05T04:00:00+00:00,62730.00000000,63615.23000000
1780635600000,2026-06-05T05:00:00+00:00,63615.22000000,62329.35000000
1780639200000,2026-06-05T06:00:00+00:00,62329.36000000,61946.57000000
1780642800000,2026-06-05T07:00:00+00:00,61946.57000000,63115.99000000
1780646400000,2026-06-05T08:00:00+00:00,63115.99000000,62454.64000000
1780650000000,2026-06-05T09:00:00+00:00,62454.64000000,62860.09000000
1780653600000,2026-06-05T10:00:00+00:00,62860.09000000,62536.87000000
1780657200000,2026-06-05T11:00:00+00:00,62536.87000000,61964.99000000
1780660800000,2026-06-05T12:00:00+00:00,61964.99000000,61959.73000000
1780664400000,2026-06-05T13:00:00+00:00,61959.72000000,60732.36000000
1780668000000,2026-06-05T14:00:00+00:00,60732.36000000,60868.97000000
1780671600000,2026-06-05T15:00:00+00:00,60868.98000000,60438.01000000
1780675200000,2026-06-05T16:00:00+00:00,60438.00000000,61394.39000000
1780678800000,2026-06-05T17:00:00+00:00,61394.38000000,60813.99000000
1780682400000,2026-06-05T18:00:00+00:00,60814.00000000,59395.99000000
1780686000000,2026-06-05T19:00:00+00:00,59396.00000000,60300.24000000
1780689600000,2026-06-05T20:00:00+00:00,60300.24000000,61620.01000000
1780693200000,2026-06-05T21:00:00+00:00,61620.01000000,61670.38000000
1780696800000,2026-06-05T22:00:00+00:00,61670.38000000,61584.49000000
1780700400000,2026-06-05T23:00:00+00:00,61584.49000000,61056.47000000
1780704000000,2026-06-06T00:00:00+00:00,61056.47000000,61273.29000000
1780707600000,2026-06-06T01:00:00+00:00,61273.29000000,61058.95000000
1780711200000,2026-06-06T02:00:00+00:00,61058.95000000,60951.64000000
1780714800000,2026-06-06T03:00:00+00:00,60951.63000000,60687.04000000
1780718400000,2026-06-06T04:00:00+00:00,60687.05000000,60101.27000000
1780722000000,2026-06-06T05:00:00+00:00,60101.28000000,60942.38000000
