arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,full,2855.9938888888887,-665.1741945047121,-5.589711074040106,1015.4737262560134,-1421.7762090814726,-23.953827059971104,-1445.7300361414427,177.54212032563706,-4.98156576220976,7.078256298725928,299760.35700686433,274260.9007286848,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-05,744.0,-129.26042835039186,-4.169691237109415,241.53334563232582,-296.3085582356249,-45.33453287772488,-341.6430911133498,35.85867776375998,23.819346039454125,2.9035481182757508,100881.54870633976,59709.791976256,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-06,720.0,-262.82236241731135,-8.760745413910378,462.6169954123282,-627.3338028685649,-88.33234266768397,-716.1830519749244,78.85854228248584,87.14583077379744,0.9962562797337974,93446.82775080913,123831.80850142735,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-07,744.0,-190.57463214324136,-6.147568778814238,177.24550007125995,-313.09689317501017,49.57020177225945,-263.60886498721646,36.02241495890853,-57.522920159190875,2.0047216499455636,63864.18225368449,53049.505254914715,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,optimistic,1.984,2026-08,647.9938888888889,-82.51677159377073,-3.0562055479354617,134.07788514009803,-185.03695480227373,60.1428467131783,-124.29502806595417,26.802485320482624,-58.42382241627044,1.1737302507708145,41567.79829602999,37669.79499608658,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,full,2855.9938888888887,-706.380931836875,-5.9359869186136605,1015.4737262560134,-1421.7762090814726,-23.953827059971104,-1445.7300361414427,177.54212032563706,-4.98156576220976,7.078256298725928,299760.35700686433,274260.9007286848,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-05,744.0,-143.12817097223808,-4.617037773298002,241.53334563232582,-296.3085582356249,-45.33453287772488,-341.6430911133498,35.85867776375998,23.819346039454125,2.9035481182757508,100881.54870633976,59709.791976256,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-06,720.0,-275.668086662173,-9.188936222072433,462.6169954123282,-627.3338028685649,-88.33234266768397,-716.1830519749244,78.85854228248584,87.14583077379744,0.9962562797337974,93446.82775080913,123831.80850142735,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-07,744.0,-199.35376027525345,-6.4307664604920465,177.24550007125995,-313.09689317501017,49.57020177225945,-263.60886498721646,36.02241495890853,-57.522920159190875,2.0047216499455636,63864.18225368449,53049.505254914715,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,central,3.3586560000000003,2026-08,647.9938888888889,-88.23091392721346,-3.267842445063886,134.07788514009803,-185.03695480227373,60.1428467131783,-124.29502806595417,26.802485320482624,-58.42382241627044,1.1737302507708145,41567.79829602999,37669.79499608658,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,full,2855.9938888888887,-855.1023567042614,-7.185749465621735,1015.4737262560134,-1421.7762090814726,-23.953827059971104,-1445.7300361414427,177.54212032563706,-4.98156576220976,7.078256298725928,299760.35700686433,274260.9007286848,853,3710,5444641880.1837435,5426928310.244635,3434112,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-05,744.0,-193.17897761072874,-6.231579922926733,241.53334563232582,-296.3085582356249,-45.33453287772488,-341.6430911133498,35.85867776375998,23.819346039454125,2.9035481182757508,100881.54870633976,59709.791976256,119,863,1613244815.6209195,1611714037.4524512,574586,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-06,720.0,-322.030272480224,-10.734342416007468,462.6169954123282,-627.3338028685649,-88.33234266768397,-716.1830519749244,78.85854228248584,87.14583077379744,0.9962562797337974,93446.82775080913,123831.80850142735,355,1075,1516574090.8237653,1514146512.7540598,1406269,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-07,744.0,-231.03897801917586,-7.452870258683093,177.24550007125995,-313.09689317501017,49.57020177225945,-263.60886498721646,36.02241495890853,-57.522920159190875,2.0047216499455636,63864.18225368449,53049.505254914715,205,949,1169515005.64397,1157284682.3248718,783542,0.0
always_in_w20,20.0,0.010049662092875389,pessimistic,8.32,2026-08,647.9938888888889,-108.85412859413533,-4.031672413977366,134.07788514009803,-185.03695480227373,60.1428467131783,-124.29502806595417,26.802485320482624,-58.42382241627044,1.1737302507708145,41567.79829602999,37669.79499608658,174,823,1145307968.095082,1143783077.7132518,669715,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,full,2855.9938888888887,-407.07827752374783,-3.4208331812540655,599.3212506776463,-934.8723317905637,2.5739496504997987,-932.298382140064,57.238895714947034,15.58775412326458,8.173075289851829,204753.4262071549,90965.78024238041,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-05,744.0,-69.09624520470337,-2.2289111356355926,122.92133349599682,-154.46453875177303,-54.298251725157456,-207.86758944642338,9.55209148990476,33.94558077826419,2.824588908576789,57298.7270726463,15902.780775760928,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-06,720.0,-154.91438612364047,-5.163812870788016,262.04893423774587,-385.3754118409123,-95.65298826757714,-482.11691815218126,23.540758601262326,101.2593672396787,1.170225963145526,69230.02424781733,37702.84306743419,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-07,744.0,-130.3508669038854,-4.204866674318883,116.57600608312389,-249.87104141668988,64.84372067252161,-188.48035659357038,14.551003831668181,-36.87762491881186,2.4787593763446583,47866.1644118121,22644.639828648276,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
