arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-07,744.0,-35.24321084230119,-1.13687776910649,91.18214864617507,-129.36852902677424,87.81023576350947,-34.599840587036056,3.595849545718097,-92.28110698716317,4.124411084321427,217.26980339859745,5990.342474719878,12,12,1169515005.6439714,1168824187.6508467,783542,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-08,647.9938888888889,-30.451088921083503,-1.1278287444332955,81.72707986803667,-113.51742570516967,145.60362994705906,43.06907880026688,3.5656056711136004,-154.51117694408643,3.0598702443776014,685.7958021441348,5974.581321267896,11,12,1145307968.0950818,1145219582.265846,669715,0.0
always_in_w80,80.0,0.04080869271168086,pessimistic,8.32,full,2855.9938888888887,-124.92653114242442,-1.049805029024287,414.1155880715515,-533.5093546032957,76.11199090600815,-457.3973636972876,15.775793831992495,-76.11199090601536,11.79308051871409,1863.0424247530775,26294.87067311832,51,53,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,pessimistic,8.32,2026-05,744.0,12.875331054528981,0.41533325982351554,64.35962890241564,-51.994555436681935,-60.0115296984053,-108.16397697446882,1.7763594804724878,55.69392448888253,3.2429977723074286,577.9851612203179,2953.3374984917314,5,6,1612945302.6644208,1612884050.81685,574430,0.0
always_in_w80,80.0,0.04080869271168086,pessimistic,8.32,2026-06,720.0,-71.65952052120343,-2.3886506840401145,176.84673065492314,-238.62884443466987,-97.29034510615509,-357.7026249360496,6.837979134688312,114.98636853635136,1.3658014177076527,381.99165799002776,11376.60937863882,23,23,1516873603.7802618,1516737497.3245583,1406425,0.0
always_in_w80,80.0,0.04080869271168086,pessimistic,8.32,2026-07,744.0,-35.351005865848464,-1.1403550279305956,91.18214864617507,-129.36852902677424,87.81023576350947,-34.599840587036056,3.595849545718097,-92.28110698716317,4.124411084321427,217.26980339859745,5990.342474719878,12,12,1169515005.6439714,1168824187.6508467,783542,0.0
always_in_w80,80.0,0.04080869271168086,pessimistic,8.32,2026-08,647.9938888888889,-30.7913358099028,-1.1404305999008915,81.72707986803667,-113.51742570516967,145.60362994705906,43.06907880026688,3.5656056711136004,-154.51117694408643,3.0598702443776014,685.7958021441348,5974.581321267896,11,12,1145307968.0950818,1145219582.265846,669715,0.0
always_in_w160,160.0,0.08328273482419823,optimistic,1.984,full,2855.9938888888887,-61.8638979902572,-0.5198658013738964,209.0278883557239,-278.2686213883027,77.02234512905727,-201.2462762592454,4.255636454390526,-77.02234512905244,11.939530136204974,1547.6745942423963,7066.868000757568,13,15,5444641880.183743,5444449273.949005,3434112,0.0
always_in_w160,160.0,0.08328273482419823,optimistic,1.984,2026-05,744.0,10.873988639552593,0.3507738270823417,32.54271309882643,-20.425512771786885,-39.035277658951145,-80.41927727555878,0.5767860382341321,56.160623817872036,3.2740355572846087,540.930043536127,954.7003651486559,1,2,1612945302.6644208,1612932818.2711284,574430,0.0
always_in_w160,160.0,0.08328273482419823,optimistic,1.984,2026-06,720.0,-58.16340951774301,-1.9387803172581004,88.87715253870698,-145.74515780569777,-112.20299700486862,-259.9771284206752,1.9860383543509474,113.58031184387474,1.3972120213896715,276.8102151627506,3277.992927935882,7,7,1516873603.7802618,1516808202.8347526,1406425,0.0
always_in_w160,160.0,0.08328273482419823,optimistic,1.984,2026-07,744.0,9.612749449397024,0.310088691916033,46.17917141187802,-42.68368993150011,83.53902683808394,49.721389310303834,0.6068562780369845,-89.82547224587391,4.160127499939534,78.68068958406737,1013.032547113452,2,2,1169515005.6439714,1169505270.0499666,783542,0.0
always_in_w160,160.0,0.08328273482419823,optimistic,1.984,2026-08,647.9938888888889,-24.18722656146429,-0.8958316543239495,41.42885130631247,-69.41426087931791,144.7215929547931,89.42874012668472,1.0859557837684617,-156.93780854492582,3.1081550575911545,651.2536459594515,1821.1421605595765,3,4,1145307968.0950816,1145202982.7931545,669715,0.0
always_in_w160,160.0,0.08328273482419823,central,3.3586560000000003,full,2855.9938888888887,-62.07665000695949,-0.5216536372725373,209.0278883557239,-278.2686213883027,77.02234512905727,-201.2462762592454,4.255636454390526,-77.02234512905244,11.939530136204974,1547.6745942423963,7066.868000757568,13,15,5444641880.183743,5444449273.949005,3434112,0.0
always_in_w160,160.0,0.08328273482419823,central,3.3586560000000003,2026-05,744.0,10.799629366559873,0.3483751408567701,32.54271309882643,-20.425512771786885,-39.035277658951145,-80.41927727555878,0.5767860382341321,56.160623817872036,3.2740355572846087,540.930043536127,954.7003651486559,1,2,1612945302.6644208,1612932818.2711284,574430,0.0
always_in_w160,160.0,0.08328273482419823,central,3.3586560000000003,2026-06,720.0,-58.20146140005649,-1.9400487133352162,88.87715253870698,-145.74515780569777,-112.20299700486862,-259.9771284206752,1.9860383543509474,113.58031184387474,1.3972120213896715,276.8102151627506,3277.992927935882,7,7,1516873603.7802618,1516808202.8347526,1406425,0.0
always_in_w160,160.0,0.08328273482419823,central,3.3586560000000003,2026-07,744.0,9.601933561194937,0.30973979229661086,46.17917141187802,-42.68368993150011,83.53902683808394,49.721389310303834,0.6068562780369845,-89.82547224587391,4.160127499939534,78.68068958406737,1013.032547113452,2,2,1169515005.6439714,1169505270.0499666,783542,0.0
always_in_w160,160.0,0.08328273482419823,central,3.3586560000000003,2026-08,647.9938888888889,-24.276751534658292,-0.8991474253420069,41.42885130631247,-69.41426087931791,144.7215929547931,89.42874012668472,1.0859557837684617,-156.93780854492582,3.1081550575911545,651.2536459594515,1821.1421605595765,3,4,1145307968.0950816,1145202982.7931545,669715,0.0
always_in_w160,160.0,0.08328273482419823,pessimistic,8.32,full,2855.9938888888887,-62.844504613169185,-0.5281062107954458,209.0278883557239,-278.2686213883027,77.02234512905727,-201.2462762592454,4.255636454390526,-77.02234512905244,11.939530136204974,1547.6745942423963,7066.868000757568,13,15,5444641880.183743,5444449273.949005,3434112,0.0
always_in_w160,160.0,0.08328273482419823,pessimistic,8.32,2026-05,744.0,10.531255363968103,0.339717914966713,32.54271309882643,-20.425512771786885,-39.035277658951145,-80.41927727555878,0.5767860382341321,56.160623817872036,3.2740355572846087,540.930043536127,954.7003651486559,1,2,1612945302.6644208,1612932818.2711284,574430,0.0
always_in_w160,160.0,0.08328273482419823,pessimistic,8.32,2026-06,720.0,-58.33879647007013,-1.9446265490023376,88.87715253870698,-145.74515780569777,-112.20299700486862,-259.9771284206752,1.9860383543509474,113.58031184387474,1.3972120213896715,276.8102151627506,3277.992927935882,7,7,1516873603.7802618,1516808202.8347526,1406425,0.0
always_in_w160,160.0,0.08328273482419823,pessimistic,8.32,2026-07,744.0,9.562897364476559,0.3084805601444051,46.17917141187802,-42.68368993150011,83.53902683808394,49.721389310303834,0.6068562780369845,-89.82547224587391,4.160127499939534,78.68068958406737,1013.032547113452,2,2,1169515005.6439714,1169505270.0499666,783542,0.0
always_in_w160,160.0,0.08328273482419823,pessimistic,8.32,2026-08,647.9938888888889,-24.599860871544195,-0.9111145506779549,41.42885130631247,-69.41426087931791,144.7215929547931,89.42874012668472,1.0859557837684617,-156.93780854492582,3.1081550575911545,651.2536459594515,1821.1421605595765,3,4,1145307968.0950816,1145202982.7931545,669715,0.0
always_cash,,,optimistic,1.984,full,2855.9938888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,optimistic,1.984,2026-05,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,optimistic,1.984,2026-06,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,optimistic,1.984,2026-07,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,optimistic,1.984,2026-08,647.9938888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,central,3.3586560000000003,full,2855.9938888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,central,3.3586560000000003,2026-05,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,central,3.3586560000000003,2026-06,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,central,3.3586560000000003,2026-07,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,central,3.3586560000000003,2026-08,647.9938888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,pessimistic,8.32,full,2855.9938888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,pessimistic,8.32,2026-05,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,pessimistic,8.32,2026-06,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,pessimistic,8.32,2026-07,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
always_cash,,,pessimistic,8.32,2026-08,647.9938888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
