call_block_number,call_block_time,contract_address,output_feeProtocol,output_sqrtPriceX96,output_tick
23353942,2025-09-13 11:47:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444837633093518355649614,-191718
23353961,2025-09-13 11:50:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444838276468352251848810,-191718
23353990,2025-09-13 11:56:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444838240888382815190372,-191718
23354007,2025-09-13 12:00:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444836515999400306104486,-191718
23354097,2025-09-13 12:18:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834087591292174348374,-191718
23354117,2025-09-13 12:22:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834087591292174348374,-191718
23354132,2025-09-13 12:25:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834087591292174348374,-191718
23354146,2025-09-13 12:27:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834042528910178915987,-191718
23354146,2025-09-13 12:27:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834087591292174348374,-191718
23354153,2025-09-13 12:29:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444834042528910178915987,-191718
23354164,2025-09-13 12:31:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444825106566701439852523,-191719
23354179,2025-09-13 12:34:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444825106566701439852523,-191719
23354190,2025-09-13 12:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444825110356592171008219,-191719
23354250,2025-09-13 12:48:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444825155336719923891892,-191719
23354266,2025-09-13 12:51:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444825155336719923891892,-191719
23354345,2025-09-13 13:07:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444820681142899212435767,-191719
23354345,2025-09-13 13:07:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444820681066101445815350,-191719
23354345,2025-09-13 13:07:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444820681066101445815350,-191719
23354456,2025-09-13 13:30:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444818855145493453157756,-191719
23354499,2025-09-13 13:38:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444818916361326654484795,-191719
23354523,2025-09-13 13:43:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5444832199854168664970152,-191718
23354558,2025-09-13 13:50:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5433129299027509839441449,-191762
23354563,2025-09-13 13:51:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419927009261645324196974,-191810
23354563,2025-09-13 13:51:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419927009261645324196974,-191810
23354563,2025-09-13 13:51:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5422080656131827314268384,-191802
23354563,2025-09-13 13:51:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419927009261645324196974,-191810
23354640,2025-09-13 14:07:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417699120949570295180645,-191818
23354645,2025-09-13 14:08:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417699120949570295180645,-191818
23354649,2025-09-13 14:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417699120949570295180645,-191818
23354670,2025-09-13 14:13:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417698550776026038036362,-191818
23354670,2025-09-13 14:13:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417698550776026038036362,-191818
23354670,2025-09-13 14:13:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417699188779863146900646,-191818
23354684,2025-09-13 14:16:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417697873034431915644050,-191818
23354684,2025-09-13 14:16:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417698550776026038036362,-191818
23354749,2025-09-13 14:29:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5427825281500493005088693,-191781
23354771,2025-09-13 14:33:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428357339915380500668237,-191779
23354821,2025-09-13 14:43:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428359736096858237963953,-191779
23354824,2025-09-13 14:44:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428359736096858237963953,-191779
23354853,2025-09-13 14:49:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428360759314508134806023,-191779
23354862,2025-09-13 14:51:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428361733157240403686109,-191779
23354862,2025-09-13 14:51:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428361453245807654616634,-191779
23354872,2025-09-13 14:53:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428362262311231844658026,-191779
23354872,2025-09-13 14:53:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428362049176351235542590,-191779
23354913,2025-09-13 15:01:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428363348790903012426903,-191779
23354963,2025-09-13 15:11:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428362710665165601245897,-191779
23355030,2025-09-13 15:25:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5428360151889671398172139,-191779
23355064,2025-09-13 15:32:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417489062148801596227610,-191819
23355088,2025-09-13 15:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417032004023480869535400,-191821
23355088,2025-09-13 15:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417032004023480869535400,-191821
23355088,2025-09-13 15:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5417032004023480869535400,-191821
23355117,2025-09-13 15:42:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408922900182121135878143,-191851
23355122,2025-09-13 15:43:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408808975400883233215464,-191851
23355133,2025-09-13 15:46:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408753685892429148684900,-191851
23355134,2025-09-13 15:46:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408753685892429148684900,-191851
23355138,2025-09-13 15:47:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408753685892429148684900,-191851
23355166,2025-09-13 15:52:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408758321734693590162180,-191851
23355166,2025-09-13 15:52:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408758778626489692429009,-191851
23355176,2025-09-13 15:54:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408757841319483616702228,-191851
23355176,2025-09-13 15:54:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408758321734693590162180,-191851
23355205,2025-09-13 16:00:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408757886844141761476039,-191851
23355236,2025-09-13 16:06:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5408734871879744082817465,-191852
23355249,2025-09-13 16:09:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5402446810987086316911341,-191875
23355251,2025-09-13 16:09:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5402446810987086316911341,-191875
23355272,2025-09-13 16:14:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5399503513723903689231593,-191886
23355278,2025-09-13 16:15:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5399503513723903689231593,-191886
23355294,2025-09-13 16:18:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396717980502734532467648,-191896
23355309,2025-09-13 16:21:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396668276573516775324687,-191896
23355376,2025-09-13 16:35:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396670457047346218231801,-191896
23355383,2025-09-13 16:36:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396670234512202429260487,-191896
23355383,2025-09-13 16:36:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396670457047346218231801,-191896
23355393,2025-09-13 16:38:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396669999339587858483426,-191896
23355393,2025-09-13 16:38:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396670234512202429260487,-191896
23355405,2025-09-13 16:40:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396669999339587858483426,-191896
23355435,2025-09-13 16:46:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5396603018353201784607821,-191896
23355461,2025-09-13 16:52:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5391221136674287697371213,-191916
23355501,2025-09-13 17:00:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5382478695951326844687111,-191949
23355515,2025-09-13 17:02:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5373445026454090901618688,-191982
23355516,2025-09-13 17:03:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5373445026454090901618688,-191982
23355518,2025-09-13 17:03:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5375531365671775657027117,-191975
23355535,2025-09-13 17:06:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5379838057968632280558456,-191959
23355535,2025-09-13 17:06:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5379837727196286166948218,-191959
23355545,2025-09-13 17:08:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5377976539186709219711543,-191966
23355546,2025-09-13 17:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5377976082949593490979421,-191966
23355546,2025-09-13 17:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5377976539186709219711543,-191966
23355564,2025-09-13 17:12:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5377963716662117350066024,-191966
23355572,2025-09-13 17:14:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5377961026085698780820867,-191966
23355578,2025-09-13 17:15:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5372901294194832378408418,-191984
23355584,2025-09-13 17:16:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5375409486929529334308931,-191975
23355603,2025-09-13 17:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5375902295241096104338856,-191973
23355603,2025-09-13 17:20:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5375902351099197382192206,-191973
23355609,2025-09-13 17:21:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5378479723218823455405816,-191964
23355609,2025-09-13 17:21:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5378479753131904818781316,-191964
23355612,2025-09-13 17:22:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5379064324388612664722340,-191962
23355618,2025-09-13 17:23:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5381202209169500747091541,-191954
23355642,2025-09-13 17:28:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5382480980036999017801002,-191949
23355643,2025-09-13 17:28:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5382475837168703153067328,-191949
23355673,2025-09-13 17:34:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386829883349242574170316,-191933
23355673,2025-09-13 17:34:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386829589708696211260082,-191933
23355675,2025-09-13 17:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386985363562218653127716,-191932
23355675,2025-09-13 17:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386985363562218653127716,-191932
23355694,2025-09-13 17:38:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386985565837878977491259,-191932
23355694,2025-09-13 17:38:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5386985363562218653127716,-191932
23355778,2025-09-13 17:55:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390067038419912450424852,-191921
23355778,2025-09-13 17:55:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390067038419912450424852,-191921
23355778,2025-09-13 17:55:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390067126765590419595080,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355793,2025-09-13 17:58:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390075854393626782520298,-191921
23355826,2025-09-13 18:05:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390081353291313730184758,-191921
23355833,2025-09-13 18:06:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5390080347506755450114105,-191921
23355883,2025-09-13 18:16:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5391585572290340777914411,-191915
23355906,2025-09-13 18:21:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5391585576803734975566055,-191915
23355925,2025-09-13 18:25:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5393050576157268929798257,-191910
23355925,2025-09-13 18:25:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5393050421219339255231918,-191910
23355944,2025-09-13 18:28:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395033716589121559104399,-191902
23355945,2025-09-13 18:29:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395033716589121559104399,-191902
23355945,2025-09-13 18:29:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395033885089709602975889,-191902
23355973,2025-09-13 18:34:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395040738892727725881251,-191902
23356131,2025-09-13 19:06:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395053943622764737340042,-191902
23356144,2025-09-13 19:09:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395053947221581257047915,-191902
23356157,2025-09-13 19:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395051629116729015897736,-191902
23356220,2025-09-13 19:24:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395051625297824813564154,-191902
23356220,2025-09-13 19:24:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395051658291600004325436,-191902
23356227,2025-09-13 19:25:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5395051625297824813564154,-191902
23356430,2025-09-13 20:06:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5398495733197672286834489,-191889
23356430,2025-09-13 20:06:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5398495558000018142817180,-191889
23356471,2025-09-13 20:14:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998408159644876236855,-191880
23356480,2025-09-13 20:16:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998749325444387840871,-191880
23356480,2025-09-13 20:16:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998749325444387840871,-191880
23356481,2025-09-13 20:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998873649306278147877,-191880
23356481,2025-09-13 20:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998749325444387840871,-191880
23356490,2025-09-13 20:18:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998873649306278147877,-191880
23356546,2025-09-13 20:29:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998900551025703748007,-191880
23356581,2025-09-13 20:36:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400998898072532521857273,-191880
23356681,2025-09-13 20:57:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400955702135142173897235,-191880
23356689,2025-09-13 20:59:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400955702135142173897235,-191880
23356718,2025-09-13 21:04:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5400954319596988151647454,-191880
23356753,2025-09-13 21:11:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5403387177071077822055022,-191871
23356796,2025-09-13 21:20:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5403387483556045529597951,-191871
23356811,2025-09-13 21:23:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5404198199626923022025643,-191868
23356837,2025-09-13 21:28:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5404232219807218762982194,-191868
23356837,2025-09-13 21:28:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5404232063584859938602259,-191868
23356891,2025-09-13 21:39:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5404243789250844622822419,-191868
23356895,2025-09-13 21:40:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5404243789250844622822419,-191868
23356929,2025-09-13 21:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5410205893985609401178391,-191846
23356929,2025-09-13 21:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5410205893985609401178391,-191846
23356929,2025-09-13 21:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5410205893985609401178391,-191846
23356929,2025-09-13 21:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5410205893985609401178391,-191846
23356933,2025-09-13 21:48:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5415016158360054657126129,-191828
23356935,2025-09-13 21:48:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5415019815448260405443522,-191828
23356956,2025-09-13 21:52:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414824363879154297294312,-191829
23356956,2025-09-13 21:52:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414824363879154297294312,-191829
23356958,2025-09-13 21:53:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414824363879154297294312,-191829
23356967,2025-09-13 21:54:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414821347992198664817699,-191829
23356967,2025-09-13 21:54:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414821347992198664817699,-191829
23356967,2025-09-13 21:54:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414821347992198664817699,-191829
23356986,2025-09-13 21:58:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414820935583648132581909,-191829
23356989,2025-09-13 21:59:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414820935583648132581909,-191829
23356989,2025-09-13 21:59:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414821237367182038745124,-191829
23357005,2025-09-13 22:02:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414819072338448594836192,-191829
23357040,2025-09-13 22:09:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414819075691475045827587,-191829
23357053,2025-09-13 22:12:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414819375083747677210483,-191829
23357053,2025-09-13 22:12:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5414819118117533308460467,-191829
23357175,2025-09-13 22:36:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409854648974757310896940,-191847
23357175,2025-09-13 22:36:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409854755092690633917777,-191847
23357198,2025-09-13 22:41:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409539004262489581754109,-191849
23357215,2025-09-13 22:44:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409538644886398661235344,-191849
23357219,2025-09-13 22:45:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409538644886398661235344,-191849
23357238,2025-09-13 22:49:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409538515595239150613856,-191849
23357238,2025-09-13 22:49:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409538644886398661235344,-191849
23357353,2025-09-13 23:12:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409543925326972535122663,-191849
23357369,2025-09-13 23:15:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409539747029231382936064,-191849
23357459,2025-09-13 23:33:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409539348711849378164139,-191849
23357459,2025-09-13 23:33:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409539330535901809969614,-191849
23357550,2025-09-13 23:51:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409537785370809785984740,-191849
23357611,2025-09-14 00:03:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409537121822383767979162,-191849
23357636,2025-09-14 00:08:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5409537121822383767979162,-191849
23357724,2025-09-14 00:26:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411529012991692965440207,-191841
23357758,2025-09-14 00:33:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411737172639673114683894,-191840
23357790,2025-09-14 00:39:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5412362554663674587727721,-191838
23357790,2025-09-14 00:39:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5412362495964254949083123,-191838
23357936,2025-09-14 01:08:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5412376975584358394547457,-191838
23358128,2025-09-14 01:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411778094875423043130552,-191840
23358128,2025-09-14 01:47:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411778051792145603180228,-191840
23358129,2025-09-14 01:47:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411778094875423043130552,-191840
23358216,2025-09-14 02:04:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5411782582969918922328972,-191840
23358257,2025-09-14 02:13:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5415498644605166876949423,-191827
23358281,2025-09-14 02:17:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419121899902225322890135,-191813
23358281,2025-09-14 02:17:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419121718240747790860745,-191813
23358282,2025-09-14 02:18:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419122048840537316075617,-191813
23358282,2025-09-14 02:18:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419121899902225322890135,-191813
23358291,2025-09-14 02:19:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419122048840537316075617,-191813
23358291,2025-09-14 02:19:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419122048840537316075617,-191813
23358383,2025-09-14 02:38:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419123862289052352778013,-191813
23358424,2025-09-14 02:46:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419122391490856617544965,-191813
23358508,2025-09-14 03:03:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419124081050167124166949,-191813
23358627,2025-09-14 03:27:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,5419122232995170087897309,-191813
