pool_address,pool_symbol,base_pool_symbol,fee_tier_pct,deposit_amount_usd,is_pair_toggled,range_percentage,apr_percentage
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,0.5,557.4105215977651
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,1.0,285.329067922093
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,1.5,191.88746315710458
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,2.0,144.63217196248445
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,2.5,116.10454970848917
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,3.0,97.0121543934323
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,3.5,83.33777376169036
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,4.0,73.06129468717387
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,4.5,65.05585712752674
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,5.0,58.64327683931692
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,5.5,53.39095287396902
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,6.0,49.00993275796108
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,6.5,45.29985828687184
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,7.0,42.11742854946584
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,7.5,39.35743909605171
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,8.0,36.94091099339518
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,8.5,34.80739829541156
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,9.0,32.909853140696285
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,9.5,31.21110847379281
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,10.0,29.681413523751722
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,10.5,28.296671889455798
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,11.0,27.037159142430724
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,11.5,25.88657429893187
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,12.0,24.83132796943478
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,12.5,23.860001037818854
0x2f5e87c9312fa29aed5c179e456625d79015299c,WBTC/WETH (0.05%),WBTC/WETH,0.0005,100000,False,13.0,22.962928039654525
