liquidityNet,price0,price1,tickIdx
0,0.0000000002619422978750985979665522295133881,3817634677.988615354257478363790561,-220640
0,0.0000000002688417569752282588997274941677093,3719660261.304357049615635082500907,-220380
0,0.0000000002723593386842008491148147211237281,3671620017.992092733251021663831702,-220250
0,0.0000000002731776025699024320515471290578111,3660622212.774978887608887852999157,-220220
0,0.0000000002750964580058163932611421910160534,3635088605.8258768825348511299942,-220150
0,0.0000000002764753156256879278280788017752774,3616959429.94734321665577150275623,-220100
0,0.0000000002792537991247474887086536652063877,3580971872.662984798817250587168401,-220000
0,0.0000000002848948151986638129699124325024493,3510067388.564711607006225032144506,-219800
0,0.0000000002880457992608436365626644087907821,3471670139.14491054930966160372548,-219690
0,0.0000000002900690919557944182677108965662265,3447454512.500755275990249329983282,-219620
0,0.0000000002903592916136559760101282595264774,3444008953.330042827376349745094701,-219610
0,0.0000000002909405622106876704534187134163574,3437128162.541459153379584326463237,-219590
0,0.0000000002929841883135376931045331550412798,3413153473.421738833672564912700736,-219520
0,0.0000000002950421692647337692763704920741317,3389346012.78207677036960576157718,-219450
0,0.0000000002989025626413357943421114320904761,3345571851.787489927588046069162544,-219320
0,0.0000000002992015997460049039616339918267317,3342228119.264434254812465505790768,-219310
780322262142,0.0000000003001005072877806973056860563425529,3332216959.703611163051655906700769,-219280
106184025809,0.0000000003049404900238074646451757496347951,3279328369.682646951144003710616708,-219120
0,0.0000000003061626335353257804793918382996646,3266237909.09029268142223673757895,-219080
0,0.0000000003086216345456458377203048302980976,3240213543.26699912032544382192995,-219000
0,0.0000000003089303950969681070762464016564787,3236975111.128565548951376767629601,-218990
0,0.0000000003098585313845821514780415707300899,3227279221.687286749265340654099225,-218960
0,0.0000000003107894561222226673425456908356492,3217612374.87649784704475747633159,-218930
0,0.0000000003180200855950195854303848407860551,3144455477.172101899063239935113297,-218700
0,0.0000000003199338459622772209338527407150101,3125646169.108060107764318583989503,-218640
0,0.0000000003202539238168689621120749697951013,3122522241.356926321027135516923786,-218630
0,0.0000000003208950405122026379292308961634436,3116283749.364998733041350319134093,-218610
0,0.0000000003228261015941867131778794576636095,3097642957.188959490822848277059067,-218550
0,0.0000000003250936982568391989418126884030575,3076036248.509355336740112725841884,-218480
0,0.0000000003260703948299689314631178890628777,3066822428.087821632689614796402536,-218450
0,0.0000000003270500257454162124126202044758086,3057636206.328950441580247117343708,-218420
0,0.0000000003280325998189843049924976133032067,3048477500.564950780744042864224128,-218390
0,0.0000000003300066128362045223066253467361751,3030242307.587757298360595687136242,-218330
0,0.0000000003309980695442106750759258026193592,3021165656.274113788509328502547475,-218300
0,0.0000000003329899279702195299055594073947334,3003093835.587223966009879485559451,-218240
0,0.0000000003333230677836231210183716928685125,3000092392.792780332290194586880454,-218230
0,0.0000000003349937728709372124326650521847101,2985130115.792538072029733865664345,-218180
0,0.0000000003380221727681922752414223335848023,2958385811.825949902988852558617881,-218090
0,0.0000000003410779499084900851709734352052947,2931881114.766569316782630531276552,-218000
0,0.0000000003431304663759926515374239107336642,2914343370.79304496536605770108879,-217940
29553576364,0.0000000003448503287893524318822693157813726,2899808747.495316035109280357197969,-217890
0,0.0000000003458863812756886117090561787320022,2891122790.992312505854104660909278,-217860
0,0.0000000003500618115621425147105470925086726,2856638362.058185568645170688596202,-217740
0,0.000000000350412030943534629757118448423374,2853783294.218970267893068807214955,-217730
0,0.0000000003532264290566179953188562050676106,2831045238.236439816212220916881321,-217650
0,0.000000000360361715918553711251711800365392,2774989561.393953960111505292627407,-217450
0,0.0000000003698535045315487106460792754486701,2703773217.632711226896828999935098,-217190
0,0.0000000003750676064485296917371882926228263,2666185996.35644464838223233155896,-217050
0,0.0000000003803552154662074723298417635366811,2629121303.816707239045151410157211,-216910
0,0.000000000381879606860141037986124247031791,2618626347.246236594215531443091256,-216870
474321563,0.0000000003830269084084895920565515712345507,2610782631.839334033867981857220235,-216840
0,0.0000000003849467425463166800326987292645712,2597761948.536764903338551246703507,-216790
0,0.0000000003899834661406884901546730914758834,2564211272.585707486435652975666235,-216660
0,0.0000000003915464457328904134726150129554364,2553975424.622271554654738093497991,-216620
0,0.000000000393508982088851046612757454527301,2541238054.317673336314613896844998,-216570
0,0.0000000003962730697822004491384857547017474,2523512386.419848980289554089714732,-216500
512984157000,0.0000000003966695212224251426848471908323436,2520990261.410249317841375255501983,-216490
15787524571,0.0000000003998554448022749729745460379996199,2500903796.607024497996230456387577,-216410
0,0.0000000004002554802300184603195919624583013,2498404267.757485536674040291553669,-216400
0,0.0000000004058981815730618719319111370078221,2463672037.466370144642792611289869,-216260
0,0.0000000004128570858220825191100172306129447,2422145663.332376605421016688953853,-216090
0,0.0000000004199352967114023686411590897278838,2381319236.156619363825576814324637,-215920
0,0.0000000004203554210293983464457905001903385,2378939226.122322615311234951091468,-215910
0,0.0000000004228850082516104448971981138611445,2364709035.523469083395634789220262,-215850
0,0.000000000436199079758441700771454831413797,2292531200.555901992582511795896317,-215540
13232774,0.0000000004441213536625911842794722868905764,2251636836.988752670066591636221339,-215360
0,0.00000000044993233023031100335379251731472,2222556444.183774914173421242987028,-215230
0,0.0000000004503824650840912473375939393413157,2220335109.656831890916320616293524,-215220
0,0.0000000004604001691599820128668805227600643,2172023528.628451272127564907771529,-215000
0,0.0000000004687619847044393722803952761189335,2133278791.00629975054555972704274,-214820
0,0.0000000004744207301596792121714679795711925,2107833693.657152747959285982968642,-214700
0,0.0000000004748953644361079148894196574843738,2105727018.808454361961577706234522,-214690
0,0.000000000475370473560455436784692937538129,2103622449.476396825447381890995328,-214680
0,0.0000000004758460580077834352316570324422797,2101519983.556621068656523551748339,-214670
0,0.0000000004806281500989890012958832755065302,2080610550.576453833411045516476748,-214570
0,0.00000000048159032014082119736436919076424,2076453695.555158385077701030161741,-214550
0,0.0000000004825544163519574774744507236492133,2072305145.520907860524349118682605,-214530
0,0.000000000484973109194507596890776098928202,2061969995.946581795378570240411523,-214480
0,0.0000000004859439774149084708111673103382062,2057850382.918071324228570346748737,-214460
0,0.0000000004893573474490555617966310924074522,2043496445.313115030682272567737514,-214390
0,0.0000000004918101384164913763383431751060755,2033304972.56472987439904816514114,-214340
0,0.0000000004927946936934892665008080975955225,2029242629.430552770510527434595439,-214320
0,0.0000000004937812199528190489250821780180973,2025188402.457975852005592157692469,-214300
0,0.0000000004942752234335849637869689458170233,2023164327.463742539936188160864971,-214290
0,0.0000000004947697211401925017013892866186218,2021142275.431707366168413024039812,-214280
0,0.0000000004952647135670899652376070906293053,2019122244.3400203168658589014128,-214270
0,0.0000000004957602012092203278285358490832232,2017104232.168852116633109226236569,-214260
0,0.0000000004962561845620217286642635633785817,2015088236.900392208888259444072067,-214250
0,0.0000000004967526641214279680806939406069277,2013074256.518846738253954874366869,-214240
0,0.0000000004972496403838690034437992146235399,2011062289.010436534964928292972496,-214230
0,0.0000000004977471138462714455299804273691882,2009052332.363395101290021844511141,-214220
0,0.0000000004987435543611532417882039296276043,2005038443.616403844645901549693827,-214200
0,0.0000000004992425224099735589438694106033317,2003034507.502966292345643213376021,-214190
0,0.0000000004997419896514382050312782446671465,2001032574.223918037910664294556304,-214180
6081205699013,0.0000000005002419565849645209829118175296625,1999032641.777525810476810266302715,-214170
0,0.0000000005007424237104694898699279858385221,1997034708.164056971937730016651165,-214160
0,0.0000000005012433915283702367691986836041297,1995038771.385777517412026065780832,-214150
0,0.0000000005017448605395845291304395663932774,1993044829.4469500777088383296593,-214140
0,0.0000000005022468312455312776439320104298707,1991052880.353831923789864095309902,-214130
0,0.000000000502749304148131037609338284284296,1989062922.114672973225818869090514,-214120
0,0.0000000005032522797498065108061112118760978,1987074952.7397137986453447536146,-214110
0,0.0000000005037557585534830478660001470589928,1985088970.241183638174375001193836,-214100
0,0.0000000005042597410625891511481555821034123,1983104972.633298407863965381938918,-214090
0,0.0000000005047642277810569781173352149401721,1981122957.932258716104604992923332,-214080
0,0.0000000005052692192133228452257148030800753,1979142924.156247880025021121095825,-214070
0,0.0000000005057747158643277322988076356787185,1977164869.325429943873494756923111,-214060
0,0.0000000005062807182395177874259969592740303,1975188791.46194769937970533805693,-214050
0,0.000000000506787226844844832356186197286603,1973214688.589920708095125282650949,-214040
0,0.0000000005078017647722485828325481348325972,1969272399.926582728344845844989646,-214020
0,0.0000000005083097951087618558167400964647539,1967304210.193376940814768648701537,-214010
0,0.0000000005088183337042862678151880956222422,1965337987.567832866864171047030362,-214000
0,0.0000000005093273810673096075236750015928827,1963373730.083924321370339278268053,-213990
0,0.0000000005098369377068283803072135938046277,1961411435.777590064513665706180449,-213980
0,0.0000000005108575808538848840887379712690043,1957492728.8512124027215865343735,-213960
0,0.0000000005159915269190507978440231712773034,1938016319.707670073515758341689235,-213860
