range_pct,range_width,rebalance_count,total_transaction_count,rebalances_per_month,avg_period_days,total_rebalance_cost_usd,initial_swap_fee_usd,total_swap_fees_usd,rebalance_only_swap_fees,total_gas_costs_usd,swap_fees_percentage,gas_costs_percentage,cost_percentage_of_deposit,cost_per_day,cost_per_month,cost_per_year,net_deposit_after_costs,avg_cost_per_transaction,cost_efficiency_score
36.0,±18.0%,8,9,0.6574591941559182,40.56018518518518,21.460309847587382,5.0,21.23566984758738,16.23566984758738,0.22464000000000003,98.95323039790473,1.0467696020952586,0.21460309847587383,0.05878865841137965,1.7636597523413895,21.457860320153575,9978.539690152413,2.3844788719541534,0.5961197179885384
37.0,±18.5%,5,6,0.4109119963474489,60.84027777777778,15.642193120696259,5.0,15.492433120696258,10.492433120696258,0.14976,99.04258949595851,0.9574105040414815,0.1564219312069626,0.042850432016517545,1.2855129604955264,15.640407686028905,9984.357806879303,2.60703218678271,0.42276197623503403
38.0,±19.0%,5,6,0.4109119963474489,60.84027777777778,15.591067952920884,5.0,15.441307952920884,10.441307952920884,0.14976,99.03945002066428,0.9605499793357225,0.15591067952920884,0.042710379051489694,1.2813113715446909,15.589288353793739,9984.40893204708,2.598511325486814,0.41029126191897064
39.0,±19.5%,5,6,0.4109119963474489,60.84027777777778,15.51002458149266,5.0,15.36026458149266,10.36026458149266,0.14976,99.03443093069819,0.965569069301806,0.1551002458149266,0.042488367761194364,1.274651032835831,15.508254232835943,9984.489975418508,2.5850040969154433,0.3976929379869913
40.0,±20.0%,5,6,0.4109119963474489,60.84027777777778,15.380684393881811,5.0,15.23092439388181,10.23092439388181,0.14976,99.02631120849492,0.9736887915050915,0.1538068439388181,0.04213405152986685,1.2640215458960056,15.378928808401401,9984.619315606118,2.5634473989803017,0.3845171098470453
41.0,±20.5%,3,4,0.24654719780846934,91.26041666666667,12.835393941256115,5.0,12.735553941256114,7.735553941256114,0.09984,99.2221508708113,0.7778491291887011,0.12835393941256115,0.03516144898871667,1.0548434696615,12.833928880881585,9987.164606058745,3.2088484853140287,0.31305838881112474
42.0,±21.0%,3,4,0.24654719780846934,91.26041666666667,12.803468454891712,5.0,12.703628454891712,7.703628454891712,0.09984,99.2202113017129,0.7797886982871034,0.12803468454891712,0.03507399188647427,1.052219756594228,12.802007038563108,9987.196531545109,3.200867113722928,0.30484448702123124
43.0,±21.5%,3,4,0.24654719780846934,91.26041666666667,12.786218290195364,5.0,12.686378290195364,7.686378290195364,0.09984,99.21915927185007,0.780840728149922,0.12786218290195364,0.03502673655572295,1.0508020966716884,12.784758842838876,9987.213781709805,3.196554572548841,0.2973539137254736
44.0,±22.0%,3,4,0.24654719780846934,91.26041666666667,12.762052189544164,5.0,12.662212189544164,7.662212189544164,0.09984,99.21768067927353,0.7823193207264739,0.12762052189544162,0.03496053561797283,1.0488160685391847,12.76059550056008,9987.237947810456,3.190513047386041,0.2900466406714583
45.0,±22.5%,2,3,0.16436479853897956,121.68055555555556,10.400105534127484,5.0,10.325225534127483,5.325225534127483,0.07488,99.28000730613469,0.7199926938653133,0.10400105534127484,0.028490187515016505,0.8547056254504951,10.398918442981024,9989.599894465873,3.4667018447091613,0.2311134563139441
46.0,±23.0%,2,3,0.16436479853897956,121.68055555555556,10.388630903948554,5.0,10.313750903948554,5.313750903948554,0.07488,99.27921204735901,0.7207879526409905,0.10388630903948554,0.028458753760388686,0.8537626128116605,10.38744512254187,9989.611369096052,3.4628769679828513,0.22583980225975117
47.0,±23.5%,2,3,0.16436479853897956,121.68055555555556,10.352606825340287,5.0,10.277726825340286,5.277726825340286,0.07488,99.2767039136779,0.7232960863220914,0.10352606825340287,0.02836006892000535,0.8508020676001604,10.351425155801952,9989.64739317466,3.4508689417800955,0.22026823032638906
48.0,±24.0%,2,3,0.16436479853897956,121.68055555555556,10.331346233404972,5.0,10.256466233404971,5.256466233404971,0.07488,99.27521546264816,0.7247845373518306,0.1033134623340497,0.02830182737150089,0.8490548211450267,10.330166990597824,9989.668653766596,3.4437820778016572,0.21523637986260358
49.0,±24.5%,2,3,0.16436479853897956,121.68055555555556,10.296752285491683,5.0,10.221872285491683,5.221872285491683,0.07488,99.27278040760962,0.7272195923903824,0.10296752285491684,0.028207060250176965,0.846211807505309,10.295576991314592,9989.703247714508,3.432250761830561,0.21013780174472824
50.0,±25.0%,2,3,0.16436479853897956,121.68055555555556,10.277160100590613,5.0,10.202280100590613,5.202280100590613,0.07488,99.27139404984362,0.7286059501563741,0.10277160100590614,0.028153389158106917,0.8446016747432075,10.275987042709025,9989.72283989941,3.4257200335302045,0.20554320201181228
