final_pv,pnl,initial_capital,cash_pct,oor_pct,trade_count,enter_count,recenter_count,same_width_recenter_count,exit_count,gross_fee_carry_usd,raw_swing_pnl_usd,raw_boundary_il_last_usd,raw_boundary_il_abs_max_usd,hedge_accounting_mode,steps,cum_reward,cum_reward_usd,lp_fee_usd,funding_cost_usd,tx_cost_usd,hedge_pnl_usd,lp_value_change_usd,il_realized_usd,time_in_range_pct,time_oor_pct,time_cash_pct,masked_invalid_actions,n_hold,n_go_cash_requested,n_stay_cash,n_entries,rebalance_count,episode_kind,episode_id,policy,start_idx,end_idx,start_ts,end_ts
1105.6284518819239,105.62845188192387,1000.0,0.1371742112482853,51.71467764060357,378,1,377,377,0,1403.6299706530647,-1298.001518771139,-6.822331210154516,34.839990558007,continuous_delta_hedged,729,0.10562845188192571,105.62845188192568,1556.3617954158567,2.27448629689418,150.45733846589792,760.0368950818881,-2058.038413853027,0.0,48.148148148148145,51.71467764060357,0.1371742112482853,0,351,0,0,1,378,rolling,3,always_in_w6,1693,2423,2026-01-10 08:00:00+00:00,2026-02-09 17:00:00+00:00
1015.1570568775006,15.157056877500622,1000.0,17.28395061728395,42.11248285322359,376,115,147,147,114,757.0036305016583,-741.8465736241584,-2.1911932158335503,69.41876907783023,continuous_delta_hedged,729,0.01515705687750002,15.157056877500082,885.5189751813916,1.6116707871113651,126.9036738926217,480.07030948763986,-1221.9168831117981,0.0,40.603566529492454,42.11248285322359,17.28395061728395,0,342,114,11,115,262,rolling,4,shipped_dqn,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
1034.7461839106693,34.74618391066929,1000.0,0.1371742112482853,40.603566529492454,297,1,296,296,0,1224.883657252267,-1190.137473341599,-2.659630651261523,26.686553133357847,continuous_delta_hedged,729,0.03474618391066811,34.74618391066811,1333.5671301194463,2.062324708829035,106.62114815835031,602.2070880831889,-1792.3445614247876,0.0,59.25925925925925,40.603566529492454,0.1371742112482853,0,432,0,0,1,297,rolling,4,always_in_w10,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
1018.3249706169081,18.324970616908104,1000.0,0.1371742112482853,98.079561042524,1,1,0,0,0,1.295081577344122,17.02988903956404,-215.13409926664178,240.5386072467811,continuous_delta_hedged,729,0.018324970616908152,18.32497061690815,4.460203708225369,2.8351221308812464,0.33,415.5349095462914,-398.5050205067273,0.0,1.7832647462277091,98.079561042524,0.1371742112482853,0,728,0,0,1,1,rolling,4,always_in_w10_no_recenter,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
1013.8824628866037,13.882462886603662,1000.0,0.1371742112482853,22.22222222222222,163,1,162,162,0,895.9329261560251,-882.0504632694206,-0.6828990042489522,26.359314335041745,continuous_delta_hedged,729,0.013882462886604718,13.8824628866047,954.8058146380467,2.1089195265016674,56.76396895551976,449.3941223230056,-1331.4445855924262,0.0,77.64060356652949,22.22222222222222,0.1371742112482853,0,566,0,0,1,163,rolling,4,always_in_w20,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
1231.3177041820213,231.31770418202132,1000.0,0.1371742112482853,68.44993141289437,500,1,499,499,0,1582.0902708018548,-1350.7725666198353,-2.6577622788870485,36.44460741513535,continuous_delta_hedged,729,0.23131770418201925,231.31770418201927,1775.500380192701,2.150013570952572,191.26009581989345,983.7590559561343,-2334.53162257597,0.0,31.412894375857338,68.44993141289437,0.1371742112482853,0,229,0,0,1,500,rolling,4,always_in_w4,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
1183.4078766132147,183.40787661321474,1000.0,0.1371742112482853,56.92729766803841,416,1,415,415,0,1463.0887893916674,-1279.6809127784509,-3.0228369488008866,32.085676430199555,continuous_delta_hedged,729,0.18340787661321653,183.4078766132166,1621.7546587840895,2.1576292176219325,156.50824017480033,879.2360936321538,-2158.9170064106047,0.0,42.93552812071331,56.92729766803841,0.1371742112482853,0,313,0,0,1,416,rolling,4,always_in_w6,1861,2591,2026-01-17 08:00:00+00:00,2026-02-16 17:00:00+00:00
961.34339113719,-38.65660886281,1000.0,21.947873799725652,46.09053497942387,427,135,158,158,134,819.33357365333,-857.9901825161423,-11.343210166287122,29.73114590343971,continuous_delta_hedged,729,-0.038656608862812386,-38.65660886281253,954.3784836298586,1.381214780814163,133.6636951957145,296.03896451137814,-1154.0291470275206,0.0,31.961591220850483,46.09053497942387,21.947873799725652,0,277,134,25,135,293,rolling,5,shipped_dqn,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
1064.7464545894045,64.7464545894045,1000.0,0.1371742112482853,41.289437585733886,302,1,301,301,0,1186.922053711749,-1122.175599122345,-2.235250389772318,24.951143948617755,continuous_delta_hedged,729,0.06474645458940421,64.7464545894042,1292.1916273064621,1.8939951264129113,103.37557846830016,539.5495776805391,-1661.725176802884,0.0,58.57338820301783,41.289437585733886,0.1371742112482853,0,427,0,0,1,302,rolling,5,always_in_w10,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
937.5461869301233,-62.453813069876674,1000.0,0.1371742112482853,95.74759945130316,1,1,0,0,0,15.11367627190447,-77.56748934178124,-212.82866717570244,220.53457945641821,continuous_delta_hedged,729,-0.06245381306987676,-62.45381306987676,18.14253274489916,2.6988564729946924,0.33,291.4263316542725,-368.9938209960537,0.0,4.11522633744856,95.74759945130316,0.1371742112482853,0,728,0,0,1,1,rolling,5,always_in_w10_no_recenter,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
1005.4454596623613,5.445459662361259,1000.0,0.1371742112482853,22.633744855967077,166,1,165,165,0,882.8306568409148,-877.3851971785518,-6.48963559519666,25.328105996183353,continuous_delta_hedged,729,0.005445459662363011,5.445459662363007,940.6634400457993,2.0804212243971554,55.75236198048754,376.45545608335556,-1253.8406532619074,0.0,77.22908093278463,22.633744855967077,0.1371742112482853,0,563,0,0,1,166,rolling,5,always_in_w20,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
1212.4195137445774,212.41951374457744,1000.0,0.1371742112482853,68.72427983539094,502,1,501,501,0,1491.1858714762816,-1278.7663577317044,-3.5525846563919004,32.266900644584666,continuous_delta_hedged,729,0.21241951374457713,212.41951374457702,1670.7952034636728,1.971065757655163,177.63826622973608,823.0293159257546,-2101.795673657459,0.0,31.13854595336077,68.72427983539094,0.1371742112482853,0,227,0,0,1,502,rolling,5,always_in_w4,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
1184.3987366461495,184.39873664614947,1000.0,0.1371742112482853,57.338820301783265,419,1,418,418,0,1418.0362712482538,-1233.6375346021023,-3.1194663498470163,29.33255280964272,continuous_delta_hedged,729,0.18439873664615142,184.39873664615143,1569.3946488164988,1.9966088412852558,149.3617687269599,754.7108772998142,-1988.3484119019163,0.0,42.524005486968456,57.338820301783265,0.1371742112482853,0,310,0,0,1,419,rolling,5,always_in_w6,2029,2759,2026-01-24 08:00:00+00:00,2026-02-23 17:00:00+00:00
943.9826692044155,-56.017330795584485,1000.0,24.005486968449933,50.20576131687243,458,147,165,165,146,880.3297604079195,-936.3470912035058,-12.298248430266653,26.769745582857468,continuous_delta_hedged,729,-0.05601733079558642,-56.01733079558642,1022.7124369428705,1.2687974727798164,141.11387906217124,306.5515628784476,-1242.8986540819535,0.0,25.788751714677637,50.20576131687243,24.005486968449933,0,243,146,28,147,312,rolling,6,shipped_dqn,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
1068.8864713627079,68.88647136270788,1000.0,0.1371742112482853,44.44444444444444,325,1,324,324,0,1231.988737987169,-1163.1022666244608,-3.164867146209872,23.620533818603576,continuous_delta_hedged,729,0.06888647136270823,68.88647136270819,1338.6796747986718,1.7660081252066784,104.92492868629628,419.1047509034623,-1582.207017527923,0.0,55.418381344307264,44.44444444444444,0.1371742112482853,0,404,0,0,1,325,rolling,6,always_in_w10,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
1046.086449206216,46.086449206216,1000.0,0.1371742112482853,99.31412894375858,1,1,0,0,0,3.9535043593164714,42.13294484689946,-121.40858536610688,167.27607628344037,continuous_delta_hedged,729,0.046086449206215935,46.08644920621594,7.331028890494791,3.0475245311783183,0.33,268.37932216234844,-226.24637731544897,0.0,0.5486968449931412,99.31412894375858,0.1371742112482853,0,728,0,0,1,1,rolling,6,always_in_w10_no_recenter,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
960.2279894683625,-39.772010531637534,1000.0,0.1371742112482853,23.868312757201647,175,1,174,174,0,879.1850320640303,-918.9570425956689,-0.23085737376675297,23.85049346041467,continuous_delta_hedged,729,-0.03977201053163863,-39.77201053163864,935.0010426248683,1.8023930645079007,54.01361749633002,230.89335398701525,-1149.8503965826842,0.0,75.99451303155007,23.868312757201647,0.1371742112482853,0,554,0,0,1,175,rolling,6,always_in_w20,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
1247.4186264444236,247.41862644442358,1000.0,0.1371742112482853,69.95884773662551,511,1,510,510,0,1561.671031552334,-1314.2524051079117,-3.9050271665098535,30.494042836630115,continuous_delta_hedged,729,0.24741862644442256,247.41862644442253,1737.4994863929032,1.9019155260170726,173.92653931455214,741.5119010916388,-2055.7643061995504,0.0,29.903978052126202,69.95884773662551,0.1371742112482853,0,218,0,0,1,511,rolling,6,always_in_w4,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
1193.4186111443532,193.41861114435324,1000.0,0.1371742112482853,60.63100137174211,443,1,442,442,0,1446.1283010308778,-1252.709689886529,-3.8214892041039548,26.701639815132808,continuous_delta_hedged,729,0.1934186111443486,193.41861114434872,1597.3246712725218,1.8941993739719742,149.30217086767192,649.6948034957147,-1902.4044933822438,0.0,39.231824417009605,60.63100137174211,0.1371742112482853,0,286,0,0,1,443,rolling,6,always_in_w6,2197,2927,2026-01-31 08:00:00+00:00,2026-03-02 17:00:00+00:00
996.4089655094041,-3.5910344905959164,1000.0,11.659807956104252,54.59533607681756,341,78,186,186,77,697.1419080431798,-700.7329425337783,-0.053489104940581456,24.99748453527684,continuous_delta_hedged,729,-0.0035910344905985547,-3.5910344905985596,795.7401401128631,1.386267396178698,97.21196467350447,130.70368472665754,-831.4366272604359,0.0,33.744855967078195,54.59533607681756,11.659807956104252,0,381,77,7,78,264,rolling,7,shipped_dqn,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1134.1695071942038,134.1695071942038,1000.0,0.1371742112482853,39.50617283950617,289,1,288,288,0,996.3050150084159,-862.135507814211,-0.024341779418591614,22.085661200745335,continuous_delta_hedged,729,0.1341695071942049,134.1695071942049,1089.627750328063,1.7893059259863566,91.53342939366044,164.92977580979544,-1027.0652836240065,0.0,60.356652949245536,39.50617283950617,0.1371742112482853,0,440,0,0,1,289,rolling,7,always_in_w10,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1031.9664017775615,31.966401777561487,1000.0,0.1371742112482853,93.00411522633745,1,1,0,0,0,163.50475187838322,-131.53835010082182,-0.04534768216296925,58.59061601023927,continuous_delta_hedged,729,0.03196640177756141,31.96640177756141,166.46199043101143,2.62723855262822,0.33,-131.11085157003748,-0.42749853078430533,0.0,6.858710562414267,93.00411522633745,0.1371742112482853,0,728,0,0,1,1,rolling,7,always_in_w10_no_recenter,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1077.8917002388835,77.89170023888346,1000.0,0.1371742112482853,19.06721536351166,140,1,139,139,0,697.322688902831,-619.4309886639467,-3.363094792899119,20.05249939173757,continuous_delta_hedged,729,0.07789170023888439,77.89170023888437,743.7632988801099,1.8917405629923478,44.548869414286614,100.1116102216058,-719.5425988855524,0.0,80.79561042524006,19.06721536351166,0.1371742112482853,0,589,0,0,1,140,rolling,7,always_in_w20,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1368.4970193593103,368.49701935931034,1000.0,0.1371742112482853,69.41015089163237,507,1,506,506,0,1376.0918737306745,-1007.5948543713633,-1.1755789700762307,28.713945208899986,continuous_delta_hedged,729,0.3684970193593113,368.49701935931137,1550.9962552917991,1.910977885594109,172.99340367553035,519.1736398296404,-1526.7684942010037,0.0,30.45267489711934,69.41015089163237,0.1371742112482853,0,222,0,0,1,507,rolling,7,always_in_w4,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1275.9018677662527,275.90186776625274,1000.0,0.1371742112482853,57.338820301783265,419,1,418,418,0,1212.5126339598055,-936.6107661935498,-1.4791895337789356,22.180922805528553,continuous_delta_hedged,729,0.2759018677662555,275.9018677662555,1350.9509181610165,1.8460966718719352,136.59218752933901,375.65730603434645,-1312.2680722278965,0.0,42.524005486968456,57.338820301783265,0.1371742112482853,0,310,0,0,1,419,rolling,7,always_in_w6,2365,3095,2026-02-07 08:00:00+00:00,2026-03-09 17:00:00+00:00
1225.6407263450164,225.64072634501645,1000.0,8.641975308641975,43.895747599451305,313,63,188,188,62,768.5334006319833,-542.8926742869669,-3.749303153816527,33.98066277904434,continuous_delta_hedged,729,0.22564072634501647,225.64072634501645,880.7323873673968,1.8513833709923744,110.34760336442116,335.1327509640768,-878.0254252510437,0.0,47.46227709190672,43.895747599451305,8.641975308641975,0,416,62,0,63,251,rolling,8,shipped_dqn,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1368.699330730349,368.69933073034895,1000.0,0.1371742112482853,39.231824417009605,287,1,286,286,0,1090.2392725994193,-721.539941869069,-4.8440808727830245,26.073160231939937,continuous_delta_hedged,729,0.36869933073035027,368.69933073035025,1204.7672633726302,2.2529053693428582,112.27508540386792,450.9597414493818,-1172.499683318451,0.0,60.63100137174211,39.231824417009605,0.1371742112482853,0,442,0,0,1,287,rolling,8,always_in_w10,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1042.432811802155,42.4328118021549,1000.0,0.1371742112482853,89.98628257887518,1,1,0,0,0,134.85480399181256,-92.4219921896576,-50.96952776698288,67.145251335166,continuous_delta_hedged,729,0.04243281180215497,42.43281180215496,138.26647155355838,3.081667561745805,0.33,-93.49744752240785,1.0754553327502663,0.0,9.876543209876543,89.98628257887518,0.1371742112482853,0,728,0,0,1,1,rolling,8,always_in_w10_no_recenter,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1277.774568400394,277.77456840039395,1000.0,0.1371742112482853,18.792866941015088,138,1,137,137,0,715.3491043392614,-437.5745359388693,-4.3162783220413985,22.556910975539495,continuous_delta_hedged,729,0.27777456840039216,277.7745684003922,768.8607946867609,2.2267761785743057,51.284914168925084,315.7684268916952,-753.3429628305645,0.0,81.06995884773663,18.792866941015088,0.1371742112482853,0,591,0,0,1,138,rolling,8,always_in_w20,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1723.577473571104,723.5774735711041,1000.0,0.1371742112482853,67.76406035665295,495,1,494,494,0,1557.1789971823637,-833.6015236112597,-5.272509914850843,32.18883814118362,continuous_delta_hedged,729,0.7235774735711038,723.5774735711038,1772.549789761061,2.3721971750695507,212.998595403628,961.8434671049107,-1795.4449907161707,0.0,32.098765432098766,67.76406035665295,0.1371742112482853,0,234,0,0,1,495,rolling,8,always_in_w4,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1600.1076032961205,600.1076032961205,1000.0,0.1371742112482853,55.55555555555556,406,1,405,405,0,1364.6804195259433,-764.5728162298274,-5.58614403798606,25.60725745364857,continuous_delta_hedged,729,0.6001076032961161,600.1076032961162,1534.536160294323,2.3298699204837243,167.525870847896,766.0470592039366,-1530.6198754337638,0.0,44.307270233196164,55.55555555555556,0.1371742112482853,0,323,0,0,1,406,rolling,8,always_in_w6,2533,3263,2026-02-14 08:00:00+00:00,2026-03-16 17:00:00+00:00
1423.65337810155,423.65337810155006,1000.0,11.248285322359397,61.04252400548697,391,64,264,264,63,913.8223077574335,-490.16892965588465,-4.430842806836154,44.187031231306946,continuous_delta_hedged,729,0.4236533781015489,423.6533781015489,1066.7342305824736,2.044508764499408,150.8674140605407,716.4734798152739,-1206.6424094711583,0.0,27.709190672153632,61.04252400548697,11.248285322359397,0,320,63,18,64,328,rolling,9,shipped_dqn,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1594.9277477851956,594.9277477851956,1000.0,0.1371742112482853,38.2716049382716,280,1,279,279,0,1204.4212357881036,-609.4934880029081,-6.663371737354964,32.32939106235108,continuous_delta_hedged,729,0.5949277477851953,594.9277477851954,1323.913945305607,2.4435789395529186,117.04913057795054,708.1954860647974,-1317.6889740677054,0.0,61.59122085048011,38.2716049382716,0.1371742112482853,0,449,0,0,1,280,rolling,9,always_in_w10,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1027.8210387554773,27.821038755477275,1000.0,0.1371742112482853,90.80932784636488,1,1,0,0,0,129.19139191054214,-101.37035315506478,-40.09390355291089,87.20143202151644,continuous_delta_hedged,729,0.02782103875547738,27.82103875547738,130.66539998720324,1.144008076661134,0.33,-102.34599723030564,0.9756440752408935,0.0,9.053497942386832,90.80932784636488,0.1371742112482853,0,728,0,0,1,1,rolling,9,always_in_w10_no_recenter,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1248.0744919781414,248.0744919781414,1000.0,0.1371742112482853,18.51851851851852,136,1,135,135,0,725.016285307072,-476.9417933289317,-3.884386552054366,24.453076152616177,continuous_delta_hedged,729,0.24807449197814035,248.07449197814032,776.9514098856813,2.2153514881490732,49.71977309046023,300.95725620845167,-777.8990495373833,0.0,81.3443072702332,18.51851851851852,0.1371742112482853,0,593,0,0,1,136,rolling,9,always_in_w20,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1771.2929408211985,771.2929408211985,1000.0,0.1371742112482853,69.1358024691358,505,1,504,504,0,1593.935023705676,-822.6420828844795,-1.731347719896121,32.93393092336487,continuous_delta_hedged,729,0.7712929408211966,771.2929408211965,1817.9119257419006,2.4854556271430184,221.49144640908165,1072.7999909010637,-1895.442073785543,0.0,30.727023319615913,69.1358024691358,0.1371742112482853,0,224,0,0,1,505,rolling,9,always_in_w4,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1675.5564621236497,675.5564621236497,1000.0,0.1371742112482853,56.24142661179698,411,1,410,410,0,1425.0572531031564,-749.5007909795078,-1.3667049328942085,34.33655999864391,continuous_delta_hedged,729,0.6755564621236485,675.5564621236485,1602.7165029440353,2.468148434386695,175.19110140649207,903.2693835378197,-1652.7701745173276,0.0,43.62139917695473,56.24142661179698,0.1371742112482853,0,318,0,0,1,411,rolling,9,always_in_w6,2701,3431,2026-02-21 08:00:00+00:00,2026-03-23 17:00:00+00:00
1555.7861032885185,555.7861032885185,1000.0,8.916323731138547,58.57338820301783,352,44,265,265,43,1070.5221988843982,-514.7360955958784,-11.897899071968823,43.91382727257269,continuous_delta_hedged,729,0.55578610328852,555.78610328852,1214.6981825637506,2.2270301386214975,141.9489535407308,615.9058844610086,-1130.641980056887,0.0,32.510288065843625,58.57338820301783,8.916323731138547,0,356,43,21,44,309,rolling,10,shipped_dqn,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
1389.4004881679414,389.4004881679414,1000.0,0.1371742112482853,37.03703703703704,271,1,270,270,0,1035.9306199535463,-646.5301317856055,-8.208431290813678,26.968672816367416,continuous_delta_hedged,729,0.38940048816794076,389.4004881679407,1142.7634362190456,2.348988544110684,104.48382772138862,449.03203223526236,-1095.5621640208678,0.0,62.825788751714676,37.03703703703704,0.1371742112482853,0,458,0,0,1,271,rolling,10,always_in_w10,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
981.5289536450584,-18.471046354941564,1000.0,0.1371742112482853,99.72565157750343,1,1,0,0,0,3.3152938307463553,-21.786340185687845,-46.24076338570626,127.03741155529656,continuous_delta_hedged,729,-0.01847104635494149,-18.471046354941492,3.6699546687293916,0.024660837983036067,0.33,-22.86916215765798,1.0828219719701337,0.0,0.1371742112482853,99.72565157750343,0.1371742112482853,0,728,0,0,1,1,rolling,10,always_in_w10_no_recenter,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
1263.2183035784176,263.2183035784176,1000.0,0.1371742112482853,16.18655692729767,119,1,118,118,0,677.4862078161782,-414.26790423776254,-2.2501076452924735,23.830963837812305,continuous_delta_hedged,729,0.2632183035784156,263.21830357841554,722.8088790870352,2.183616163727595,43.13905510712938,229.54393877146083,-643.8118430092234,0.0,83.67626886145405,16.18655692729767,0.1371742112482853,0,610,0,0,1,119,rolling,10,always_in_w20,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
1791.3222623132572,791.3222623132572,1000.0,0.1371742112482853,69.82167352537722,510,1,509,509,0,1503.2976477575562,-711.975385444302,-1.7626760061179993,29.933131469080763,continuous_delta_hedged,729,0.7913222623132542,791.3222623132542,1731.9162181167085,2.555117820540487,226.06345253861184,1069.1492211415252,-1781.1246065858272,0.0,30.04115226337449,69.82167352537722,0.1371742112482853,0,219,0,0,1,510,rolling,10,always_in_w4,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
1638.102391015094,638.1023910150941,1000.0,0.1371742112482853,54.86968449931413,401,1,400,400,0,1309.9882942006823,-671.8859031855893,-10.770015314078137,30.384817524670552,continuous_delta_hedged,729,0.638102391015093,638.102391015093,1479.8677244648861,2.484045956080453,167.39538430812345,805.6817087223985,-1477.5676119079878,0.0,44.99314128943759,54.86968449931413,0.1371742112482853,0,328,0,0,1,401,rolling,10,always_in_w6,2869,3599,2026-02-28 08:00:00+00:00,2026-03-30 17:00:00+00:00
1179.8203273152753,179.82032731527534,1000.0,8.50480109739369,38.13443072702332,256,62,133,133,61,568.7591485069215,-388.9388211916464,-4.85569082371012,35.782644219052145,continuous_delta_hedged,729,0.1798203273152752,179.82032731527522,657.7110008522321,1.6546659657982907,87.29718637951231,204.77890137427713,-593.7177225659235,0.0,53.360768175583,38.13443072702332,8.50480109739369,0,473,61,0,62,195,rolling,11,shipped_dqn,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
952.8932151859625,-47.106784814037496,1000.0,0.1371742112482853,34.01920438957476,249,1,248,248,0,806.4919051334602,-853.598689947497,-3.921766597811029,24.41360026107941,continuous_delta_hedged,729,-0.047106784814036795,-47.10678481403676,899.9536011438338,2.1465111868838056,91.31518482348986,46.77620045853027,-900.3748904060272,0.0,65.84362139917695,34.01920438957476,0.1371742112482853,0,480,0,0,1,249,rolling,11,always_in_w10,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
946.6677634536917,-53.33223654630831,1000.0,0.1371742112482853,96.43347050754458,1,1,0,0,0,36.14912984113399,-89.48136638744239,-32.70196041867575,80.82392581289491,continuous_delta_hedged,729,-0.05333223654630839,-53.332236546308394,36.70206320333686,0.22293336220287358,0.33,-90.36296589519173,0.8815995077493426,0.0,3.4293552812071333,96.43347050754458,0.1371742112482853,0,728,0,0,1,1,rolling,11,always_in_w10_no_recenter,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
1234.7840164648806,234.78401646488055,1000.0,0.1371742112482853,14.540466392318244,107,1,106,106,0,547.8917814457037,-313.1077649808248,-3.3097174047663884,22.259282434714123,continuous_delta_hedged,729,0.2347840164648789,234.7840164648789,588.741386050623,2.1728053986107114,38.67679920630857,215.7548607591596,-528.8626257399844,0.0,85.32235939643347,14.540466392318244,0.1371742112482853,0,622,0,0,1,107,rolling,11,always_in_w20,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
1633.0927121569669,633.0927121569669,1000.0,0.1371742112482853,66.2551440329218,484,1,483,483,0,1188.189668042393,-555.0969558854244,-8.675681944628877,26.69553943598612,continuous_delta_hedged,729,0.6330927121569685,633.0927121569684,1388.8850338729067,2.379063706816032,198.3163021236977,889.6499971067959,-1444.7469529922203,0.0,33.6076817558299,66.2551440329218,0.1371742112482853,0,245,0,0,1,484,rolling,11,always_in_w4,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
1531.8031532659172,531.8031532659172,1000.0,0.1371742112482853,52.12620027434842,381,1,380,380,0,1047.9770198646106,-516.1738665986899,-7.370338262909854,26.385320546235562,continuous_delta_hedged,729,0.5318031532659206,531.8031532659207,1202.6849346229149,2.3765917483991315,152.33132300990522,700.5617783838559,-1216.7356449825456,0.0,47.73662551440329,52.12620027434842,0.1371742112482853,0,348,0,0,1,381,rolling,11,always_in_w6,3037,3767,2026-03-07 08:00:00+00:00,2026-04-06 17:00:00+00:00
1235.1854534435195,235.18545344351946,1000.0,9.739368998628258,33.05898491083676,258,71,117,117,70,513.0758456886559,-277.8903922451375,-3.8633374753951557,37.35541520072343,continuous_delta_hedged,729,0.23518545344351838,235.18545344351838,606.48124790427,1.7152068167366559,91.69019539887744,245.16660850474847,-523.057000749886,0.0,57.20164609053497,33.05898491083676,9.739368998628258,0,471,70,0,71,188,rolling,12,shipped_dqn,3205,3935,2026-03-14 08:00:00+00:00,2026-04-13 17:00:00+00:00
998.8037045677481,-1.1962954322518726,1000.0,0.1371742112482853,31.275720164609055,229,1,228,228,0,719.4516937253522,-720.6479891576046,-2.679263660447191,23.441516337092935,continuous_delta_hedged,729,-0.0011962954322523034,-1.1962954322522705,802.4334410705231,2.0931799095642916,80.88856743560656,101.899335071687,-822.5473242292916,0.0,68.58710562414267,31.275720164609055,0.1371742112482853,0,500,0,0,1,229,rolling,12,always_in_w10,3205,3935,2026-03-14 08:00:00+00:00,2026-04-13 17:00:00+00:00
1127.6239024933645,127.62390249336454,1000.0,0.1371742112482853,90.94650205761316,1,1,0,0,0,104.43077949200514,23.193123001359567,-28.8760468965786,55.62348093627543,continuous_delta_hedged,729,0.12762390249336472,127.62390249336468,106.17784216279016,1.417062670785016,0.33,22.362257579059673,0.8308654222998939,0.0,8.916323731138547,90.94650205761316,0.1371742112482853,0,728,0,0,1,1,rolling,12,always_in_w10_no_recenter,3205,3935,2026-03-14 08:00:00+00:00,2026-04-13 17:00:00+00:00
1202.9724164964105,202.97241649641046,1000.0,0.1371742112482853,12.757201646090536,94,1,93,93,0,500.35252211616285,-297.3801056197507,-0.6746301953332932,20.992373500035,continuous_delta_hedged,729,0.20297241649641218,202.9724164964122,536.3246154751262,2.181228471256,33.79086488770737,193.76237034463088,-491.14247596438156,0.0,87.10562414266117,12.757201646090536,0.1371742112482853,0,635,0,0,1,94,rolling,12,always_in_w20,3205,3935,2026-03-14 08:00:00+00:00,2026-04-13 17:00:00+00:00
1068.7051290166555,68.70512901665552,1000.0,0.1371742112482853,64.06035665294925,468,1,467,467,0,928.7102781316437,-860.0051491149861,-3.5358396957064997,22.889636398590028,continuous_delta_hedged,729,0.06870512901665762,68.70512901665748,1095.0107212682592,1.9807662213094832,164.3196769153061,335.21378571584853,-1195.2189348308348,0.0,35.80246913580247,64.06035665294925,0.1371742112482853,0,261,0,0,1,468,rolling,12,always_in_w4,3205,3935,2026-03-14 08:00:00+00:00,2026-04-13 17:00:00+00:00
