funding_time_ms,iso_utc,funding_rate_8h,mark_price
1632384000000,2021-09-23T08:00:00+00:00,0.00010000,
1632412800007,2021-09-23T16:00:00.007000+00:00,0.00010000,
1632441600000,2021-09-24T00:00:00+00:00,0.00010000,
1632470400017,2021-09-24T08:00:00.017000+00:00,0.00010000,
1632499200000,2021-09-24T16:00:00+00:00,0.00010000,
1632528000007,2021-09-25T00:00:00.007000+00:00,0.00010000,
1632556800002,2021-09-25T08:00:00.002000+00:00,0.00010000,
1632585600004,2021-09-25T16:00:00.004000+00:00,0.00010000,
1632614400013,2021-09-26T00:00:00.013000+00:00,0.00010000,
1632643200000,2021-09-26T08:00:00+00:00,0.00010000,
1632672000005,2021-09-26T16:00:00.005000+00:00,0.00010000,
1632700800000,2021-09-27T00:00:00+00:00,0.00010000,
1632729600001,2021-09-27T08:00:00.001000+00:00,0.00010000,
1632758400000,2021-09-27T16:00:00+00:00,0.00010000,
1632787200000,2021-09-28T00:00:00+00:00,0.00010000,
1632816000014,2021-09-28T08:00:00.014000+00:00,0.00010000,
1632844800000,2021-09-28T16:00:00+00:00,0.00010000,
1632873600000,2021-09-29T00:00:00+00:00,0.00010000,
1632902400002,2021-09-29T08:00:00.002000+00:00,0.00010000,
1632931200000,2021-09-29T16:00:00+00:00,0.00010000,
1632960000000,2021-09-30T00:00:00+00:00,0.00010000,
1632988800004,2021-09-30T08:00:00.004000+00:00,0.00010000,
1633017600005,2021-09-30T16:00:00.005000+00:00,0.00010000,
1633046400012,2021-10-01T00:00:00.012000+00:00,0.00010000,
1633075200008,2021-10-01T08:00:00.008000+00:00,0.00010000,
1633104000000,2021-10-01T16:00:00+00:00,0.00010000,
1633132800000,2021-10-02T00:00:00+00:00,0.00010000,
1633161600002,2021-10-02T08:00:00.002000+00:00,0.00010000,
1633190400011,2021-10-02T16:00:00.011000+00:00,0.00010000,
1633219200019,2021-10-03T00:00:00.019000+00:00,0.00010000,
1633248000011,2021-10-03T08:00:00.011000+00:00,0.00010000,
1633276800004,2021-10-03T16:00:00.004000+00:00,0.00010000,
1633305600004,2021-10-04T00:00:00.004000+00:00,0.00010000,
1633334400000,2021-10-04T08:00:00+00:00,0.00010000,
1633363200000,2021-10-04T16:00:00+00:00,0.00010000,
1633392000007,2021-10-05T00:00:00.007000+00:00,0.00010000,
1633420800007,2021-10-05T08:00:00.007000+00:00,0.00010000,
1633449600004,2021-10-05T16:00:00.004000+00:00,0.00010000,
1633478400002,2021-10-06T00:00:00.002000+00:00,0.00010000,
1633507200000,2021-10-06T08:00:00+00:00,0.00010000,
1633536000003,2021-10-06T16:00:00.003000+00:00,0.00010000,
1633564800007,2021-10-07T00:00:00.007000+00:00,0.00014695,
1633593600002,2021-10-07T08:00:00.002000+00:00,0.00012155,
1633622400000,2021-10-07T16:00:00+00:00,0.00038611,
1633651200011,2021-10-08T00:00:00.011000+00:00,0.00041884,
1633680000003,2021-10-08T08:00:00.003000+00:00,0.00035766,
1633708800002,2021-10-08T16:00:00.002000+00:00,0.00052230,
1633737600006,2021-10-09T00:00:00.006000+00:00,0.00013393,
1633766400003,2021-10-09T08:00:00.003000+00:00,0.00013900,
1633795200000,2021-10-09T16:00:00+00:00,0.00024257,
1633824000000,2021-10-10T00:00:00+00:00,0.00022539,
1633852800008,2021-10-10T08:00:00.008000+00:00,0.00024948,
1633881600000,2021-10-10T16:00:00+00:00,0.00011020,
1633910400002,2021-10-11T00:00:00.002000+00:00,0.00010000,
1633939200001,2021-10-11T08:00:00.001000+00:00,0.00010000,
1633968000006,2021-10-11T16:00:00.006000+00:00,0.00010000,
1633996800008,2021-10-12T00:00:00.008000+00:00,0.00010000,
1634025600013,2021-10-12T08:00:00.013000+00:00,0.00010000,
1634054400003,2021-10-12T16:00:00.003000+00:00,0.00010000,
1634083200003,2021-10-13T00:00:00.003000+00:00,0.00010000,
1634112000015,2021-10-13T08:00:00.015000+00:00,0.00010000,
1634140800000,2021-10-13T16:00:00+00:00,0.00010000,
1634169600011,2021-10-14T00:00:00.011000+00:00,0.00010000,
1634198400017,2021-10-14T08:00:00.017000+00:00,0.00010000,
1634227200000,2021-10-14T16:00:00+00:00,0.00029922,
1634256000005,2021-10-15T00:00:00.005000+00:00,0.00042271,
1634284800002,2021-10-15T08:00:00.002000+00:00,0.00030406,
1634313600005,2021-10-15T16:00:00.005000+00:00,0.00020452,
1634342400009,2021-10-16T00:00:00.009000+00:00,0.00036993,
1634371200000,2021-10-16T08:00:00+00:00,0.00057494,
1634400000003,2021-10-16T16:00:00.003000+00:00,0.00041803,
1634428800001,2021-10-17T00:00:00.001000+00:00,0.00028743,
1634457600002,2021-10-17T08:00:00.002000+00:00,0.00031580,
1634486400002,2021-10-17T16:00:00.002000+00:00,0.00033995,
1634515200006,2021-10-18T00:00:00.006000+00:00,0.00010000,
1634544000004,2021-10-18T08:00:00.004000+00:00,0.00032112,
1634572800001,2021-10-18T16:00:00.001000+00:00,0.00024306,
1634601600002,2021-10-19T00:00:00.002000+00:00,0.00034967,
1634630400000,2021-10-19T08:00:00+00:00,0.00023257,
1634659200000,2021-10-19T16:00:00+00:00,0.00025893,
1634688000017,2021-10-20T00:00:00.017000+00:00,0.00030257,
1634716800004,2021-10-20T08:00:00.004000+00:00,0.00028166,
1634745600020,2021-10-20T16:00:00.020000+00:00,0.00032602,
1634774400000,2021-10-21T00:00:00+00:00,0.00032640,
1634803200000,2021-10-21T08:00:00+00:00,0.00051038,
1634832000008,2021-10-21T16:00:00.008000+00:00,0.00056819,
1634860800005,2021-10-22T00:00:00.005000+00:00,0.00037678,
1634889600005,2021-10-22T08:00:00.005000+00:00,0.00014181,
1634918400018,2021-10-22T16:00:00.018000+00:00,0.00010874,
1634947200005,2021-10-23T00:00:00.005000+00:00,0.00020743,
1634976000001,2021-10-23T08:00:00.001000+00:00,0.00010688,
1635004800004,2021-10-23T16:00:00.004000+00:00,0.00018769,
1635033600006,2021-10-24T00:00:00.006000+00:00,0.00010000,
1635062400012,2021-10-24T08:00:00.012000+00:00,0.00042351,
1635091200001,2021-10-24T16:00:00.001000+00:00,0.00048272,
1635120000012,2021-10-25T00:00:00.012000+00:00,0.00025348,
1635148800002,2021-10-25T08:00:00.002000+00:00,0.00016850,
1635177600022,2021-10-25T16:00:00.022000+00:00,0.00049727,
1635206400005,2021-10-26T00:00:00.005000+00:00,0.00044497,
1635235200016,2021-10-26T08:00:00.016000+00:00,0.00068403,
1635264000000,2021-10-26T16:00:00+00:00,0.00064583,
1635292800004,2021-10-27T00:00:00.004000+00:00,0.00042520,
1635321600000,2021-10-27T08:00:00+00:00,0.00033044,
1635350400002,2021-10-27T16:00:00.002000+00:00,0.00010000,
1635379200002,2021-10-28T00:00:00.002000+00:00,0.00010000,
1635408000000,2021-10-28T08:00:00+00:00,0.00010000,
1635436800005,2021-10-28T16:00:00.005000+00:00,0.00010000,
1635465600000,2021-10-29T00:00:00+00:00,0.00010000,
1635494400007,2021-10-29T08:00:00.007000+00:00,0.00010000,
1635523200001,2021-10-29T16:00:00.001000+00:00,0.00016732,
1635552000000,2021-10-30T00:00:00+00:00,0.00013669,
1635580800001,2021-10-30T08:00:00.001000+00:00,0.00031007,
1635609600013,2021-10-30T16:00:00.013000+00:00,0.00010000,
1635638400008,2021-10-31T00:00:00.008000+00:00,0.00022520,
1635667200010,2021-10-31T08:00:00.010000+00:00,0.00019366,
1635696000001,2021-10-31T16:00:00.001000+00:00,0.00011072,
1635724800009,2021-11-01T00:00:00.009000+00:00,0.00010000,
1635753600014,2021-11-01T08:00:00.014000+00:00,0.00028010,
1635782400001,2021-11-01T16:00:00.001000+00:00,0.00025619,
1635811200000,2021-11-02T00:00:00+00:00,0.00031530,
1635840000007,2021-11-02T08:00:00.007000+00:00,0.00040423,
1635868800010,2021-11-02T16:00:00.010000+00:00,0.00055293,
1635897600019,2021-11-03T00:00:00.019000+00:00,0.00055064,
1635926400000,2021-11-03T08:00:00+00:00,0.00046523,
1635955200005,2021-11-03T16:00:00.005000+00:00,0.00028619,
1635984000006,2021-11-04T00:00:00.006000+00:00,0.00038002,
1636012800004,2021-11-04T08:00:00.004000+00:00,0.00063312,
1636041600004,2021-11-04T16:00:00.004000+00:00,0.00027813,
1636070400000,2021-11-05T00:00:00+00:00,0.00027472,
1636099200013,2021-11-05T08:00:00.013000+00:00,0.00010795,
1636128000016,2021-11-05T16:00:00.016000+00:00,0.00037630,
1636156800010,2021-11-06T00:00:00.010000+00:00,0.00022843,
1636185600000,2021-11-06T08:00:00+00:00,0.00038913,
1636214400007,2021-11-06T16:00:00.007000+00:00,0.00010000,
1636243200013,2021-11-07T00:00:00.013000+00:00,0.00010000,
1636272000005,2021-11-07T08:00:00.005000+00:00,0.00010000,
1636300800004,2021-11-07T16:00:00.004000+00:00,0.00024658,
1636329600001,2021-11-08T00:00:00.001000+00:00,0.00052549,
1636358400000,2021-11-08T08:00:00+00:00,0.00071026,
1636387200000,2021-11-08T16:00:00+00:00,0.00056058,
1636416000000,2021-11-09T00:00:00+00:00,0.00045257,
1636444800014,2021-11-09T08:00:00.014000+00:00,0.00058857,
1636473600001,2021-11-09T16:00:00.001000+00:00,0.00034952,
1636502400000,2021-11-10T00:00:00+00:00,0.00034851,
1636531200003,2021-11-10T08:00:00.003000+00:00,0.00033893,
1636560000001,2021-11-10T16:00:00.001000+00:00,0.00043174,
1636588800008,2021-11-11T00:00:00.008000+00:00,0.00010000,
1636617600012,2021-11-11T08:00:00.012000+00:00,0.00010000,
1636646400007,2021-11-11T16:00:00.007000+00:00,0.00010000,
1636675200000,2021-11-12T00:00:00+00:00,0.00010000,
1636704000000,2021-11-12T08:00:00+00:00,0.00010000,
1636732800004,2021-11-12T16:00:00.004000+00:00,0.00010000,
1636761600000,2021-11-13T00:00:00+00:00,0.00010000,
1636790400004,2021-11-13T08:00:00.004000+00:00,0.00010000,
1636819200006,2021-11-13T16:00:00.006000+00:00,0.00010000,
1636848000010,2021-11-14T00:00:00.010000+00:00,0.00010000,
1636876800001,2021-11-14T08:00:00.001000+00:00,0.00010000,
1636905600000,2021-11-14T16:00:00+00:00,0.00010000,
1636934400008,2021-11-15T00:00:00.008000+00:00,0.00010000,
1636963200000,2021-11-15T08:00:00+00:00,0.00021608,
1636992000000,2021-11-15T16:00:00+00:00,0.00044234,
1637020800000,2021-11-16T00:00:00+00:00,0.00029356,
1637049600001,2021-11-16T08:00:00.001000+00:00,0.00010000,
1637078400018,2021-11-16T16:00:00.018000+00:00,0.00010000,
1637107200005,2021-11-17T00:00:00.005000+00:00,0.00010000,
1637136000007,2021-11-17T08:00:00.007000+00:00,0.00010000,
1637164800003,2021-11-17T16:00:00.003000+00:00,0.00010000,
1637193600017,2021-11-18T00:00:00.017000+00:00,0.00010000,
1637222400007,2021-11-18T08:00:00.007000+00:00,0.00010000,
1637251200011,2021-11-18T16:00:00.011000+00:00,0.00010000,
1637280000000,2021-11-19T00:00:00+00:00,0.00010000,
1637308800000,2021-11-19T08:00:00+00:00,0.00010000,
1637337600005,2021-11-19T16:00:00.005000+00:00,0.00010000,
1637366400012,2021-11-20T00:00:00.012000+00:00,0.00010000,
1637395200000,2021-11-20T08:00:00+00:00,0.00010000,
1637424000007,2021-11-20T16:00:00.007000+00:00,0.00010000,
1637452800000,2021-11-21T00:00:00+00:00,0.00010000,
1637481600006,2021-11-21T08:00:00.006000+00:00,0.00010000,
1637510400000,2021-11-21T16:00:00+00:00,0.00010000,
1637539200004,2021-11-22T00:00:00.004000+00:00,0.00010000,
1637568000000,2021-11-22T08:00:00+00:00,0.00010000,
1637596800000,2021-11-22T16:00:00+00:00,0.00010000,
1637625600004,2021-11-23T00:00:00.004000+00:00,0.00010000,
1637654400010,2021-11-23T08:00:00.010000+00:00,0.00010000,
1637683200005,2021-11-23T16:00:00.005000+00:00,0.00010000,
1637712000001,2021-11-24T00:00:00.001000+00:00,0.00025847,
1637740800003,2021-11-24T08:00:00.003000+00:00,0.00015629,
1637769600010,2021-11-24T16:00:00.010000+00:00,0.00014192,
1637798400000,2021-11-25T00:00:00+00:00,0.00031325,
1637827200010,2021-11-25T08:00:00.010000+00:00,0.00026748,
1637856000000,2021-11-25T16:00:00+00:00,0.00017481,
1637884800000,2021-11-26T00:00:00+00:00,0.00053590,
1637913600000,2021-11-26T08:00:00+00:00,0.00032895,
1637942400016,2021-11-26T16:00:00.016000+00:00,0.00010000,
1637971200005,2021-11-27T00:00:00.005000+00:00,0.00010000,
1638000000008,2021-11-27T08:00:00.008000+00:00,0.00010000,
1638028800007,2021-11-27T16:00:00.007000+00:00,0.00010000,
1638057600018,2021-11-28T00:00:00.018000+00:00,0.00010000,
1638086400000,2021-11-28T08:00:00+00:00,0.00010000,
1638115200004,2021-11-28T16:00:00.004000+00:00,0.00010000,
1638144000002,2021-11-29T00:00:00.002000+00:00,0.00010000,
1638172800004,2021-11-29T08:00:00.004000+00:00,0.00010000,
1638201600000,2021-11-29T16:00:00+00:00,0.00010000,
1638230400000,2021-11-30T00:00:00+00:00,0.00010000,
1638259200006,2021-11-30T08:00:00.006000+00:00,0.00010000,
1638288000000,2021-11-30T16:00:00+00:00,0.00010000,
1638316800000,2021-12-01T00:00:00+00:00,0.00011195,
1638345600000,2021-12-01T08:00:00+00:00,0.00010000,
1638374400001,2021-12-01T16:00:00.001000+00:00,0.00010000,
1638403200000,2021-12-02T00:00:00+00:00,0.00010000,
1638432000007,2021-12-02T08:00:00.007000+00:00,0.00010000,
1638460800008,2021-12-02T16:00:00.008000+00:00,0.00010000,
1638489600004,2021-12-03T00:00:00.004000+00:00,0.00010000,
1638518400002,2021-12-03T08:00:00.002000+00:00,0.00010000,
1638547200006,2021-12-03T16:00:00.006000+00:00,0.00010000,
1638576000006,2021-12-04T00:00:00.006000+00:00,0.00010000,
1638604800004,2021-12-04T08:00:00.004000+00:00,0.00010000,
1638633600000,2021-12-04T16:00:00+00:00,0.00010000,
1638662400003,2021-12-05T00:00:00.003000+00:00,0.00000724,
1638691200008,2021-12-05T08:00:00.008000+00:00,0.00010000,
1638720000007,2021-12-05T16:00:00.007000+00:00,0.00010000,
1638748800009,2021-12-06T00:00:00.009000+00:00,0.00010000,
1638777600001,2021-12-06T08:00:00.001000+00:00,0.00010000,
1638806400000,2021-12-06T16:00:00+00:00,0.00010000,
1638835200018,2021-12-07T00:00:00.018000+00:00,0.00010000,
1638864000000,2021-12-07T08:00:00+00:00,0.00010000,
1638892800000,2021-12-07T16:00:00+00:00,0.00010000,
1638921600000,2021-12-08T00:00:00+00:00,0.00010000,
1638950400018,2021-12-08T08:00:00.018000+00:00,0.00010000,
1638979200010,2021-12-08T16:00:00.010000+00:00,0.00010000,
1639008000010,2021-12-09T00:00:00.010000+00:00,0.00010000,
1639036800000,2021-12-09T08:00:00+00:00,0.00010000,
1639065600000,2021-12-09T16:00:00+00:00,0.00010000,
1639094400000,2021-12-10T00:00:00+00:00,0.00010000,
1639123200008,2021-12-10T08:00:00.008000+00:00,0.00010000,
1639152000012,2021-12-10T16:00:00.012000+00:00,0.00007290,
1639180800009,2021-12-11T00:00:00.009000+00:00,0.00010000,
1639209600008,2021-12-11T08:00:00.008000+00:00,0.00010000,
1639238400000,2021-12-11T16:00:00+00:00,0.00008913,
1639267200001,2021-12-12T00:00:00.001000+00:00,0.00010000,
1639296000015,2021-12-12T08:00:00.015000+00:00,0.00010000,
1639324800011,2021-12-12T16:00:00.011000+00:00,0.00010000,
1639353600006,2021-12-13T00:00:00.006000+00:00,0.00010000,
1639382400019,2021-12-13T08:00:00.019000+00:00,0.00010000,
1639411200000,2021-12-13T16:00:00+00:00,0.00010000,
1639440000004,2021-12-14T00:00:00.004000+00:00,0.00009373,
1639468800000,2021-12-14T08:00:00+00:00,0.00010000,
1639497600015,2021-12-14T16:00:00.015000+00:00,0.00010000,
1639526400000,2021-12-15T00:00:00+00:00,0.00010000,
1639555200008,2021-12-15T08:00:00.008000+00:00,0.00010000,
1639584000005,2021-12-15T16:00:00.005000+00:00,0.00010000,
1639612800006,2021-12-16T00:00:00.006000+00:00,0.00010000,
1639641600009,2021-12-16T08:00:00.009000+00:00,0.00010000,
1639670400000,2021-12-16T16:00:00+00:00,0.00010000,
1639699200000,2021-12-17T00:00:00+00:00,0.00010000,
1639728000005,2021-12-17T08:00:00.005000+00:00,0.00010000,
